game_id,game_time,week,away_abbr,home_abbr,consensus_spread,abs_spread,spread_cat,away_is_favorite,home_is_favorite,away_score,home_score,actual_margin,away_covered,home_covered,away_luck,home_luck,away_prior_luck,home_prior_luck,away_luck_cat,home_luck_cat,matchup_type
9900b89c4776c5b47dd26ca4c755edf9,2025-11-09 18:00:00+00:00,10,BAL,MIN,-4.5,4.5,3.5-7,True,False,27,19,8,True,False,-0.6000000000000014,-1.6999999999999993,0.5,7.0,Neutral,Lucky,Neutral vs Lucky
9c040de8f1dfc3ddee20e0d65c9402de,2025-12-01 01:20:00+00:00,13,DEN,WAS,-6.0,6.0,3.5-7,True,False,27,26,1,False,True,3.0,4.600000000000001,0.6999999999999993,-10.600000000000001,Neutral,Unlucky,Neutral vs Unlucky
9c1f73e48ca9750f6e7d5d64874057c2,2025-10-26 17:00:00+00:00,8,NYJ,CIN,5.5,5.5,3.5-7,False,True,39,38,1,True,False,6.100000000000001,5.399999999999999,-6.0,4.100000000000001,Neutral,Neutral,Neutral vs Neutral
9da608f5bdae527b280abd61e47a110b,2025-11-30 18:00:00+00:00,13,ATL,NYJ,-3.0,3.0,0-3,True,False,24,27,-3,False,True,-6.5,3.6000000000000014,2.6999999999999993,-6.600000000000001,Neutral,Neutral,Neutral vs Neutral
9dbf94f23521c7cae7fd89b2d33fc3bd,2025-11-09 18:00:00+00:00,10,JAX,HOU,0.5,0.5,0-3,False,True,29,36,-7,False,True,13.2,11.2,4.300000000000001,-0.5999999999999996,Neutral,Neutral,Neutral vs Neutral
9e705d669039f2ca8364f408b7792a8a,2025-10-12 20:26:00+00:00,6,SF,TB,3.5,3.5,3.5-7,False,True,19,30,-11,False,True,-2.0,3.1999999999999993,-0.8999999999999986,10.8,Neutral,Lucky,Neutral vs Lucky
9e7119f5a24471c39145663b84f100b2,2025-11-24 01:20:00+00:00,12,TB,LAR,7.0,7.0,3.5-7,False,True,7,34,-27,False,True,-4.6,3.5,6.5,3.8999999999999986,Neutral,Neutral,Neutral vs Neutral
a061e80d1f50eab193b34d19f8e59f62,2025-10-26 17:03:00+00:00,8,CHI,BAL,2.5,2.5,0-3,False,True,16,30,-14,False,True,-4.899999999999999,7.100000000000001,4.300000000000001,-12.4,Neutral,Unlucky,Neutral vs Unlucky
a0ad5501e9d1d2ee9f61d9f293374f17,2025-10-19 20:05:00+00:00,7,IND,LAC,2.0,2.0,0-3,False,True,38,24,14,True,False,9.100000000000001,1.8999999999999986,3.8999999999999986,6.399999999999999,Neutral,Neutral,Neutral vs Neutral
a11bbccb332241029ebaeb519b93b776,2025-10-12 17:01:00+00:00,6,CLE,PIT,6.5,6.5,3.5-7,False,True,9,23,-14,False,True,-5.699999999999999,4.800000000000001,-2.1999999999999993,-5.100000000000001,Neutral,Neutral,Neutral vs Neutral
a7211a87bbd5fb2ee473eb9c93ee2e68,2025-10-12 17:01:00+00:00,6,LAC,MIA,-3.5,3.5,3.5-7,True,False,29,27,2,False,True,6.399999999999999,5.899999999999999,-2.6999999999999993,5.800000000000001,Neutral,Neutral,Neutral vs Neutral
a788e7cebff4b5fe10034710090e4529,2025-11-02 18:00:00+00:00,9,SF,NYG,-2.5,2.5,0-3,True,False,34,24,10,True,False,5.300000000000001,0.0,-3.1999999999999993,4.199999999999999,Neutral,Neutral,Neutral vs Neutral
a8dd9bb0681692540d067bd0e9e66989,2025-10-26 20:05:00+00:00,8,TB,NO,-3.5,3.5,3.5-7,True,False,23,3,20,True,False,7.800000000000001,-8.1,-7.899999999999999,-3.1000000000000014,Unlucky,Neutral,Unlucky vs Neutral
a8ebe01e05675c109b53a97f653f8653,2025-10-26 17:03:00+00:00,8,NYG,PHI,7.0,7.0,3.5-7,False,True,20,38,-18,False,True,4.199999999999999,11.2,10.0,7.5,Lucky,Lucky,Lucky vs Lucky
abc4104a9ac597ce37d703613256fd6c,2025-10-26 17:03:00+00:00,8,SF,HOU,3.0,3.0,0-3,False,True,15,26,-11,False,True,-3.1999999999999993,0.0,-3.6999999999999993,-0.5,Neutral,Neutral,Neutral vs Neutral
ac02b1b59aa0623845378a02bc530c68,2025-10-26 17:00:00+00:00,8,MIA,ATL,7.0,7.0,3.5-7,False,True,34,10,24,True,False,6.399999999999999,-3.4000000000000004,-2.3000000000000007,-8.100000000000001,Neutral,Unlucky,Neutral vs Unlucky
aca5234c57e31b1931e51d2d0d6046f5,2025-09-19 00:15:00+00:00,3,MIA,BUF,11.5,11.5,7.5+,False,True,21,31,-10,True,False,3.6999999999999993,3.1999999999999993,7.100000000000001,4.300000000000001,Lucky,Neutral,Lucky vs Neutral
af6fbb0a2e996613bc393115276c60e2,2025-09-28 20:26:00+00:00,4,CHI,LV,1.5,1.5,0-3,False,True,25,24,1,True,False,5.199999999999999,-1.6000000000000014,4.100000000000001,10.9,Neutral,Lucky,Neutral vs Lucky
b08df670a95f1809707b335dc75081c6,2025-11-02 21:05:00+00:00,9,NO,LAR,14.0,14.0,7.5+,False,True,10,34,-24,False,True,-2.0,2.1999999999999993,-8.1,9.0,Unlucky,Lucky,Unlucky vs Lucky
b235bc78609644cb28492cc1d6ad69fd,2025-10-12 17:01:00+00:00,6,LAR,BAL,-7.0,7.0,3.5-7,True,False,17,3,14,True,False,-6.199999999999999,-12.4,-9.0,-6.0,Unlucky,Neutral,Unlucky vs Neutral
b60025aea576e2e89ef7bc7303f847ec,2025-11-02 18:00:00+00:00,9,LAC,TEN,-10.0,10.0,7.5+,True,False,27,20,7,False,True,-0.3000000000000007,8.4,8.8,-6.399999999999999,Lucky,Neutral,Lucky vs Neutral
b7934d72587b62de0f563ac9acbaa770,2025-09-28 17:01:00+00:00,4,WAS,ATL,2.5,2.5,0-3,False,True,27,34,-7,False,True,4.0,7.800000000000001,12.899999999999999,-13.8,Lucky,Unlucky,Lucky vs Unlucky
b808059d3ccc754ace4a3d23b58e47e8,2025-10-20 23:00:00+00:00,7,TB,DET,6.0,6.0,3.5-7,False,True,9,24,-15,False,True,-7.899999999999999,1.1000000000000014,3.1999999999999993,-8.2,Neutral,Unlucky,Neutral vs Unlucky
ba4e8bfa1f4eeaa74c7b09f409361c0d,2025-10-19 17:03:00+00:00,7,CAR,NYJ,1.0,1.0,0-3,False,True,13,6,7,True,False,-4.600000000000001,-6.0,1.3000000000000007,3.0999999999999996,Neutral,Neutral,Neutral vs Neutral
ba826e757d625a676452b8d3d6971bb0,2025-10-06 00:21:00+00:00,5,NE,BUF,8.0,8.0,7.5+,False,True,23,20,3,True,False,0.5,-4.300000000000001,17.6,7.100000000000001,Lucky,Lucky,Lucky vs Lucky
bb506016737825f4d0b1f9862f95c246,2025-09-21 17:01:00+00:00,3,IND,TEN,-6.0,6.0,3.5-7,True,False,41,20,21,True,False,10.8,4.199999999999999,4.0,4.699999999999999,Neutral,Neutral,Neutral vs Neutral
bbec8d71145954cff67915c9b006bb6e,2025-09-14 20:25:00+00:00,2,PHI,KC,-1.0,1.0,0-3,True,False,20,17,3,True,False,2.1000000000000014,-0.10000000000000142,0.6999999999999993,1.3999999999999986,Neutral,Neutral,Neutral vs Neutral
bc4f9a719baf61261befad75f4bdb539,2025-10-05 17:01:00+00:00,5,DEN,PHI,4.0,4.0,3.5-7,False,True,21,17,4,True,False,-5.300000000000001,-2.8000000000000007,1.3000000000000007,8.0,Neutral,Lucky,Neutral vs Lucky
bc76fb8d846588ed46297aaab4e83de9,2025-09-29 23:16:00+00:00,4,NYJ,MIA,2.5,2.5,0-3,False,True,21,27,-6,False,True,-5.399999999999999,7.5,6.800000000000001,3.6999999999999993,Neutral,Neutral,Neutral vs Neutral
bcb1f89cf378a586097c50585e53acce,2025-09-28 17:03:00+00:00,4,CLE,DET,10.0,10.0,7.5+,False,True,10,34,-24,False,True,-4.4,12.399999999999999,-1.5,4.600000000000001,Neutral,Neutral,Neutral vs Neutral
bebae12f59f19bd877df7ac3cab05263,2025-09-16 02:00:00+00:00,2,LAC,LV,-3.5,3.5,3.5-7,True,False,20,9,11,True,False,-0.3000000000000007,-2.5,0.5,-4.100000000000001,Neutral,Neutral,Neutral vs Neutral
c0d324e29ce58b36bdc77564f7aae56f,2025-11-30 18:00:00+00:00,13,ARI,TB,3.5,3.5,3.5-7,False,True,17,20,-3,True,False,-13.3,-1.1000000000000014,0.8999999999999986,-4.6,Neutral,Neutral,Neutral vs Neutral
c2fd8a23091a954fb21ff6d3537db826,2025-11-03 01:20:00+00:00,9,SEA,WAS,-3.0,3.0,0-3,True,False,38,14,24,True,False,2.799999999999997,-4.100000000000001,3.6999999999999993,-9.2,Neutral,Unlucky,Neutral vs Unlucky
c4b72eabb3d557e73022ec730d8e3944,2025-10-03 00:16:00+00:00,5,SF,LAR,8.5,8.5,7.5+,False,True,26,23,3,True,False,-0.8999999999999986,-9.0,-1.8999999999999986,-0.8999999999999986,Neutral,Neutral,Neutral vs Neutral
c4c42918a645b1a4773f47d7eaa5cfcf,2025-09-21 17:03:00+00:00,3,PIT,NE,-1.0,1.0,0-3,True,False,21,14,7,True,False,-0.5,-8.7,0.3000000000000007,11.5,Neutral,Lucky,Neutral vs Lucky
c8913b70b63ae247f23a4e1dec08c668,2025-11-23 18:00:00+00:00,12,PIT,CHI,3.0,3.0,0-3,False,True,28,31,-3,False,True,2.1000000000000014,8.2,11.100000000000001,-4.300000000000001,Lucky,Neutral,Lucky vs Neutral
cc60225b5a907bd9ba7c27c23131fc5c,2025-11-16 21:25:00+00:00,11,BAL,CLE,-7.5,7.5,7.5+,True,False,23,16,7,False,True,1.0,4.199999999999999,-0.6000000000000014,5.4,Neutral,Neutral,Neutral vs Neutral
cd0fd9335b5182d3bfed35ab8d5ab6fb,2025-09-14 17:01:00+00:00,2,BUF,NYJ,-5.5,5.5,3.5-7,True,False,30,10,20,True,False,4.300000000000001,-1.1999999999999993,12.2,5.199999999999999,Lucky,Neutral,Lucky vs Neutral
cd2e0964817c30ad3f5144ea49b55f2b,2025-11-21 01:15:00+00:00,12,BUF,HOU,-5.5,5.5,3.5-7,True,False,19,23,-4,False,True,0.8999999999999986,2.3999999999999986,14.8,-4.600000000000001,Lucky,Neutral,Lucky vs Neutral
cf95657d78ab3e515203df1d19c3b0c2,2025-11-02 18:00:00+00:00,9,MIN,DET,9.5,9.5,7.5+,False,True,27,24,3,True,False,7.0,6.100000000000001,-1.0999999999999996,1.1000000000000014,Neutral,Neutral,Neutral vs Neutral
d0bf341e7959d69b55f1a8ff09065234,2025-11-02 21:05:00+00:00,9,JAX,LV,-2.5,2.5,0-3,True,False,30,29,1,False,True,4.300000000000001,3.8000000000000007,-10.8,0.1,Unlucky,Neutral,Unlucky vs Neutral
d16a43752aaac66e9ff8768d8590b662,2025-09-28 17:01:00+00:00,4,NO,BUF,14.5,14.5,7.5+,False,True,19,31,-12,True,False,-3.1999999999999993,7.100000000000001,-9.0,3.1999999999999993,Unlucky,Neutral,Unlucky vs Neutral
d90e0de2d5fa2d57e8812f31775ad0ba,2025-09-28 20:06:00+00:00,4,IND,LAR,3.5,3.5,3.5-7,False,True,20,27,-7,False,True,-0.6000000000000014,-0.8999999999999986,10.8,1.3999999999999986,Lucky,Neutral,Lucky vs Neutral
d921b1e86b0a30ad91000ffc360d302d,2025-09-28 17:03:00+00:00,4,LAC,NYG,-6.0,6.0,3.5-7,True,False,18,21,-3,False,True,-1.0,1.8999999999999986,1.0,-9.399999999999999,Neutral,Unlucky,Neutral vs Unlucky
dd3a14fa1529e79bd338a7bfd71d5b3a,2025-10-12 17:01:00+00:00,6,DAL,CAR,-3.0,3.0,0-3,True,False,27,30,-3,False,True,7.300000000000001,1.3000000000000007,10.2,4.0,Lucky,Neutral,Lucky vs Neutral
de432abcc3bd8d42a582ae9f71388dcd,2025-09-29 00:21:00+00:00,4,GB,DAL,-6.5,6.5,3.5-7,True,False,40,40,0,False,True,9.7,9.899999999999999,-4.4,-9.399999999999999,Neutral,Unlucky,Neutral vs Unlucky
de53b8a594fe830c5fd56484705cd756,2025-11-27 21:30:00+00:00,13,KC,DAL,-3.5,3.5,3.5-7,True,False,28,31,-3,False,True,8.2,5.899999999999999,-1.6000000000000014,-1.8000000000000007,Neutral,Neutral,Neutral vs Neutral
df7e32f3c6cfaaa66de560906faabe32,2025-10-05 17:01:00+00:00,5,DAL,NYJ,1.5,1.5,0-3,False,True,37,22,15,True,False,10.2,2.3000000000000007,9.899999999999999,-5.399999999999999,Lucky,Neutral,Lucky vs Neutral
dfa87b0532de1389297103c2e3195347,2025-10-12 17:01:00+00:00,6,ARI,IND,9.0,9.0,7.5+,False,True,27,31,-4,True,False,2.3999999999999986,3.8999999999999986,1.3999999999999986,13.2,Neutral,Lucky,Neutral vs Lucky
e10fe83ee6178a598e7fa84ea0913366,2025-10-10 00:15:00+00:00,6,PHI,NYG,-7.5,7.5,7.5+,True,False,17,34,-17,False,True,-4.100000000000001,9.8,-2.8000000000000007,-5.899999999999999,Neutral,Neutral,Neutral vs Neutral
e217b38ef8bc6e98d3512cb42b90782e,2025-09-14 20:06:00+00:00,2,DEN,IND,-1.0,1.0,0-3,True,False,28,29,-1,False,True,4.300000000000001,4.0,-1.8000000000000007,9.0,Neutral,Lucky,Neutral vs Lucky
e32e0030899c06fdf2c74745ca27d85a,2025-11-23 21:05:00+00:00,12,JAX,ARI,-2.5,2.5,0-3,True,False,27,24,3,True,False,2.6999999999999993,0.8999999999999986,3.5,1.1000000000000014,Neutral,Neutral,Neutral vs Neutral
e34812ee7fbf13bd75e4298bccfbdd10,2025-10-12 13:30:00+00:00,6,DEN,NYJ,-7.0,7.0,3.5-7,True,False,13,11,2,False,True,-3.1000000000000014,3.0999999999999996,-5.300000000000001,2.3000000000000007,Neutral,Neutral,Neutral vs Neutral
e3c9bfba57bbe784481d881ea3b4519d,2025-11-30 18:00:00+00:00,13,NO,MIA,5.5,5.5,3.5-7,False,True,17,21,-4,True,False,-3.3000000000000007,0.10000000000000142,-6.199999999999999,-7.5,Neutral,Unlucky,Neutral vs Unlucky
e5dd1fed586cfc0ec2d7c06f2a02c37a,2025-10-12 17:03:00+00:00,6,SEA,JAX,-1.0,1.0,0-3,True,False,20,12,8,True,False,-1.6000000000000014,-6.100000000000001,4.300000000000001,8.3,Neutral,Lucky,Neutral vs Lucky
e926e654cedeb65fcfcc389a5158ef4e,2025-11-16 21:05:00+00:00,11,SEA,LAR,3.25,3.25,3.5-7,False,True,19,21,-2,True,False,-3.3000000000000007,3.8999999999999986,13.3,6.200000000000003,Lucky,Neutral,Lucky vs Neutral
e9de9c4390a28a90f437760050b23531,2025-10-05 20:26:00+00:00,5,DET,CIN,-10.0,10.0,7.5+,True,False,37,24,13,True,False,5.300000000000001,6.899999999999999,12.399999999999999,-12.6,Lucky,Unlucky,Lucky vs Unlucky
ec75e45d75691f810f347e0c5ff25d6e,2025-09-14 17:03:00+00:00,2,JAX,CIN,3.5,3.5,3.5-7,False,True,27,31,-4,False,True,-0.8000000000000007,8.0,1.5,-1.1000000000000014,Neutral,Neutral,Neutral vs Neutral
ee840f13db8bd150fcdd8f6670fa7041,2025-09-22 00:21:00+00:00,3,KC,NYG,-6.0,6.0,3.5-7,True,False,22,9,13,True,False,-3.0,-9.399999999999999,-0.10000000000000142,11.399999999999999,Neutral,Lucky,Neutral vs Lucky
eefb7f130c8fc2c129e296fe5c6ba3e3,2025-09-21 17:03:00+00:00,3,CIN,MIN,3.0,3.0,0-3,False,True,10,48,-38,False,True,2.4000000000000004,17.3,8.0,-7.9,Lucky,Unlucky,Lucky vs Unlucky
f0336c9a3749716250afba387d157377,2025-10-19 17:03:00+00:00,7,MIA,CLE,2.5,2.5,0-3,False,True,6,31,-25,False,True,-2.3000000000000007,14.0,5.899999999999999,-5.699999999999999,Neutral,Neutral,Neutral vs Neutral
f2c642e1f95555424b9a9a4f03733b42,2025-10-12 17:03:00+00:00,6,NE,NO,-3.5,3.5,3.5-7,True,False,25,19,6,True,False,3.8000000000000007,-1.1999999999999993,0.5,2.5,Neutral,Neutral,Neutral vs Neutral
f3dfb574e0a542375a480534525ee6cf,2025-11-04 01:15:00+00:00,9,ARI,DAL,3.0,3.0,0-3,False,True,27,17,10,True,False,4.600000000000001,0.8999999999999986,3.3999999999999986,-0.8999999999999986,Neutral,Neutral,Neutral vs Neutral
f7fa9341eeffb08f7e6e769398cd32e2,2025-10-19 17:03:00+00:00,7,NE,TEN,-6.5,6.5,3.5-7,True,False,31,13,18,True,False,5.0,-0.5999999999999996,3.8000000000000007,-2.0999999999999996,Neutral,Neutral,Neutral vs Neutral
f8fe40924827231233dc10f6999d8ff7,2025-09-28 17:03:00+00:00,4,CAR,NE,5.5,5.5,3.5-7,False,True,13,42,-29,False,True,-9.899999999999999,17.6,9.5,-8.7,Lucky,Unlucky,Lucky vs Unlucky
fa46c661007f5f0cbbf6abf939ac9d51,2025-11-30 18:00:00+00:00,13,HOU,IND,3.0,3.0,0-3,False,True,20,16,4,True,False,0.0,0.5999999999999996,2.3999999999999986,2.5,Neutral,Neutral,Neutral vs Neutral
fb900eef07307ebf5c1930341ecd852a,2025-10-27 00:20:00+00:00,8,GB,PIT,-3.0,3.0,0-3,True,False,35,25,10,True,False,4.300000000000001,8.8,2.1999999999999993,6.199999999999999,Neutral,Neutral,Neutral vs Neutral
fd2f29289d6437a7c07d4780c5f04936,2025-11-16 18:00:00+00:00,11,HOU,TEN,-5.5,5.5,3.5-7,True,False,16,13,3,False,True,-4.600000000000001,-2.3000000000000007,11.2,8.4,Lucky,Lucky,Lucky vs Lucky
fe2eb07797580740af78037ab498198e,2025-11-27 18:00:00+00:00,13,GB,DET,3.0,3.0,0-3,False,True,31,24,7,True,False,6.399999999999999,6.300000000000001,-2.1000000000000014,5.199999999999999,Neutral,Neutral,Neutral vs Neutral
ff0c1ce30d562926ce40fc9bbaa2b7b1,2025-10-19 20:25:00+00:00,7,WAS,DAL,1.5,1.5,0-3,False,True,22,44,-22,False,True,-1.8999999999999986,16.0,2.8000000000000007,7.300000000000001,Neutral,Lucky,Neutral vs Lucky
ff8222149317a63ffe50fcda777d14c0,2025-10-05 17:01:00+00:00,5,MIA,CAR,-1.0,1.0,0-3,True,False,24,27,-3,False,True,5.800000000000001,4.0,7.5,-9.899999999999999,Lucky,Unlucky,Lucky vs Unlucky
