game_date,player_name,team,opponent,points_line,team_spread,line_tier,spread_bin,scorer_type,strategy_key,bet_side,strategy_roi,strategy_edge,strategy_hit_rate,strategy_games,actual_points,result,margin,profit
2025-11-10,Donovan Clingan,Portland Trail Blazers,POR @ ORL,8.5,1.9090909090909092,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,26.0,14.4,66.0,100,2,WIN,-6.5,100.0
2025-11-10,Mike Conley,Minnesota Timberwolves,MIN @ UTA,5.4,-7.5,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,5,LOSS,-0.40000000000000036,-110.0
2025-11-10,Isaac Okoro,Chicago Bulls,CHI vs. SAS,8.5,5.136363636363637,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,2,LOSS,-6.5,-110.0
2025-11-10,Kris Murray,Portland Trail Blazers,POR @ ORL,5.954545454545454,1.9090909090909092,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,26.0,14.4,66.0,100,3,WIN,-2.954545454545454,100.0
2025-11-10,Tristan da Silva,Orlando Magic,ORL vs. POR,8.666666666666666,-1.9090909090909092,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,2,WIN,-6.666666666666666,100.0
2025-11-10,Tyus Jones,Orlando Magic,ORL vs. POR,5.5,-1.9090909090909092,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,0,WIN,-5.5,100.0
2025-11-11,Lauri Markkanen,Utah Jazz,UTA vs. IND,26.433333333333337,2.272727272727273,25-30 (High Star),2-6 Dog,Perimeter (<40.0%),6,OVER,8.8,8.6,57.0,107,35,WIN,8.566666666666663,100.0
2025-11-11,Pascal Siakam,Indiana Pacers,IND @ UTA,25.852941176470587,-2.272727272727273,25-30 (High Star),2-6 Fav,Perimeter (<40.0%),7,UNDER,8.6,5.3,56.9,58,27,LOSS,1.147058823529413,-110.0
2025-11-11,Derrick White,Boston Celtics,BOS @ PHI,17.166666666666668,-1.681818181818182,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,18,LOSS,0.8333333333333321,-110.0
2025-11-11,Isaiah Collier,Utah Jazz,UTA vs. IND,6.5,2.272727272727273,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,14,WIN,7.5,100.0
2025-11-11,Michael Porter Jr.,Brooklyn Nets,BKN vs. TOR,22.233333333333334,10.0,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,21,LOSS,-1.2333333333333343,-110.0
2025-11-11,Quentin Grimes,Philadelphia 76ers,PHI vs. BOS,14.428571428571429,1.681818181818182,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,18,WIN,3.571428571428571,100.0
2025-11-11,Ja Morant,Memphis Grizzlies,MEM @ NYK,20.785714285714285,9.818181818181818,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,16,LOSS,-4.785714285714285,-110.0
2025-11-11,Anfernee Simons,Boston Celtics,BOS @ PHI,14.428571428571429,-1.681818181818182,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,17,WIN,2.571428571428571,100.0
2025-11-11,DeMar DeRozan,Sacramento Kings,SAC vs. DEN,20.5,8.4,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,18,LOSS,-2.5,-110.0
2025-11-11,Kyle Filipowski,Utah Jazz,UTA vs. IND,8.166666666666666,2.272727272727273,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,16,WIN,7.833333333333334,100.0
2025-11-11,Josh Hart,New York Knicks,NYK vs. MEM,9.192307692307692,-9.818181818181818,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,8,LOSS,-1.1923076923076916,-110.0
2025-11-11,Alex Caruso,Oklahoma City Thunder,OKC vs. GSW,7.5,-7.409090909090909,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,8,WIN,0.5,100.0
2025-11-11,Neemias Queta,Boston Celtics,BOS @ PHI,8.807692307692308,-1.681818181818182,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,26.0,14.4,66.0,100,8,WIN,-0.8076923076923084,100.0
2025-11-11,Jonathan Kuminga,Golden State Warriors,GSW @ OKC,14.5,7.409090909090909,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,13,WIN,-1.5,100.0
2025-11-11,Zach LaVine,Sacramento Kings,SAC vs. DEN,21.166666666666668,8.4,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,12,LOSS,-9.166666666666668,-110.0
2025-11-11,Jordan Clarkson,New York Knicks,NYK vs. MEM,8.833333333333334,-9.818181818181818,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,13,WIN,4.166666666666666,100.0
2025-11-11,Kelly Oubre Jr.,Philadelphia 76ers,PHI vs. BOS,14.214285714285714,1.681818181818182,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,12,LOSS,-2.2142857142857135,-110.0
2025-11-11,VJ Edgecombe,Philadelphia 76ers,PHI vs. BOS,13.357142857142858,1.681818181818182,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,6,LOSS,-7.357142857142858,-110.0
2025-11-11,Stephen Curry,Golden State Warriors,GSW @ OKC,23.5,7.409090909090909,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,11,LOSS,-12.5,-110.0
2025-11-11,Miles McBride,New York Knicks,NYK vs. MEM,8.409090909090908,-9.818181818181818,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,9,WIN,0.5909090909090917,100.0
2025-11-11,Payton Pritchard,Boston Celtics,BOS @ PHI,16.285714285714285,-1.681818181818182,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,5,WIN,-11.285714285714285,100.0
2025-11-11,Jamal Shead,Toronto Raptors,TOR @ BKN,6.136363636363637,-10.0,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,6,LOSS,-0.1363636363636367,-110.0
2025-11-11,Sam Hauser,Boston Celtics,BOS @ PHI,7.227272727272728,-1.681818181818182,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,3,WIN,-4.227272727272728,100.0
2025-11-11,Tim Hardaway Jr.,Denver Nuggets,DEN @ SAC,9.409090909090908,-8.4,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,6,LOSS,-3.4090909090909083,-110.0
2025-11-11,Trendon Watford,Philadelphia 76ers,PHI vs. BOS,8.884615384615385,1.681818181818182,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,26.0,14.4,66.0,100,7,WIN,-1.884615384615385,100.0
2025-11-11,Cason Wallace,Oklahoma City Thunder,OKC vs. GSW,8.5,-7.409090909090909,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,3,LOSS,-5.5,-110.0
2025-11-11,Josh Minott,Boston Celtics,BOS @ PHI,8.5,-1.681818181818182,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,3,WIN,-5.5,100.0
2025-11-12,Jimmy Butler III,Golden State Warriors,GSW @ SAS,17.233333333333334,3.5454545454545454,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,28,LOSS,10.766666666666666,-110.0
2025-11-12,Franz Wagner,Orlando Magic,ORL @ NYK,21.033333333333335,4.0,20-25 (Star),2-6 Dog,Rim Attacker (≥40.0%),3,UNDER,9.9,6.0,57.6,66,28,LOSS,6.966666666666665,-110.0
2025-11-12,Jarrett Allen,Cleveland Cavaliers,CLE @ MIA,16.233333333333334,5.363636363636363,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,30,LOSS,13.766666666666666,-110.0
2025-11-12,Devin Booker,Phoenix Suns,PHX @ DAL,28.5,-2.1818181818181817,25-30 (High Star),2-6 Fav,Perimeter (<40.0%),7,UNDER,8.6,5.3,56.9,58,26,WIN,-2.5,100.0
2025-11-12,Cooper Flagg,Dallas Mavericks,DAL vs. PHX,16.214285714285715,2.1818181818181817,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,16,WIN,-0.2142857142857153,100.0
2025-11-12,Saddiq Bey,New Orleans Pelicans,NOP vs. POR,14.0,8.181818181818182,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,25,LOSS,11.0,-110.0
2025-11-12,Desmond Bane,Orlando Magic,ORL @ NYK,17.142857142857142,4.0,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,22,LOSS,4.857142857142858,-110.0
2025-11-12,Derik Queen,New Orleans Pelicans,NOP vs. POR,10.75,8.181818181818182,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,26,LOSS,15.25,-110.0
2025-11-12,Trey Murphy III,New Orleans Pelicans,NOP vs. POR,22.125,8.181818181818182,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,22,LOSS,-0.125,-110.0
2025-11-12,Ryan Kalkbrenner,Charlotte Hornets,CHA vs. MIL,8.5,2.363636363636364,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,17,WIN,8.5,100.0
2025-11-12,Ivica Zubac,Los Angeles Clippers,LAC vs. DEN,16.5,4.636363636363637,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,18,LOSS,1.5,-110.0
2025-11-12,Anthony Black,Orlando Magic,ORL @ NYK,8.5,4.0,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,17,WIN,8.5,100.0
2025-11-12,Moussa Diabaté,Charlotte Hornets,CHA vs. MIL,8.5,2.363636363636364,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,7,LOSS,-1.5,-110.0
2025-11-12,Alex Caruso,Oklahoma City Thunder,OKC vs. LAL,6.5,-8.136363636363637,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,10,WIN,3.5,100.0
2025-11-12,Domantas Sabonis,Sacramento Kings,SAC vs. ATL,16.166666666666668,4.181818181818182,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,12,WIN,-4.166666666666668,100.0
2025-11-12,Austin Reaves,Los Angeles Lakers,LAL @ OKC,22.1,8.136363636363637,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,13,LOSS,-9.100000000000001,-110.0
2025-11-12,Josh Minott,Boston Celtics,BOS vs. MEM,8.125,-8.409090909090908,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,9,WIN,0.875,100.0
2025-11-12,Paolo Banchero,Orlando Magic,ORL @ NYK,23.166666666666668,4.0,20-25 (Star),2-6 Dog,Rim Attacker (≥40.0%),3,UNDER,9.9,6.0,57.6,66,4,WIN,-19.166666666666668,100.0
2025-11-12,Deandre Ayton,Los Angeles Lakers,LAL @ OKC,13.571428571428571,8.136363636363637,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,6,WIN,-7.571428571428571,100.0
2025-11-12,Cason Wallace,Oklahoma City Thunder,OKC vs. LAL,9.0,-8.136363636363637,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,6,LOSS,-3.0,-110.0
2025-11-12,Sam Hauser,Boston Celtics,BOS vs. MEM,7.375,-8.409090909090908,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,5,LOSS,-2.375,-110.0
2025-11-12,P.J. Washington,Dallas Mavericks,DAL vs. PHX,15.576923076923077,2.1818181818181817,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,6,WIN,-9.576923076923077,100.0
2025-11-12,John Collins,Los Angeles Clippers,LAC vs. DEN,16.833333333333332,4.636363636363637,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,2,WIN,-14.833333333333332,100.0
2025-11-12,Jonathan Kuminga,Golden State Warriors,GSW @ SAS,15.766666666666667,3.5454545454545454,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,0,WIN,-15.766666666666667,100.0
2025-11-13,Onyeka Okongwu,Atlanta Hawks,ATL @ UTA,16.1,-1.5909090909090908,15-20 (High Role),Pick'em (-2 to +2),Rim Attacker (≥40.0%),1,UNDER,11.9,7.0,58.6,58,32,LOSS,15.899999999999999,-110.0
2025-11-13,Devin Booker,Phoenix Suns,PHX vs. IND,28.15,-3.772727272727273,25-30 (High Star),2-6 Fav,Perimeter (<40.0%),7,UNDER,8.6,5.3,56.9,58,33,LOSS,4.850000000000001,-110.0
2025-11-13,Keyonte George,Utah Jazz,UTA vs. ATL,19.833333333333332,1.5909090909090908,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,19,WIN,-0.8333333333333321,100.0
2025-11-13,Ace Bailey,Utah Jazz,UTA vs. ATL,12.033333333333331,1.5909090909090908,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,21,WIN,8.966666666666669,100.0
2025-11-13,Nickeil Alexander-Walker,Atlanta Hawks,ATL @ UTA,17.11111111111111,-1.5909090909090908,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,16,WIN,-1.1111111111111107,100.0
2025-11-13,Kyle Filipowski,Utah Jazz,UTA vs. ATL,9.5,1.5909090909090908,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,26.0,14.4,66.0,100,8,WIN,-1.5,100.0
2025-11-13,Isaiah Collier,Utah Jazz,UTA vs. ATL,8.5,1.5909090909090908,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,26.0,14.4,66.0,100,10,LOSS,1.5,-110.0
2025-11-13,Brandon Ingram,Toronto Raptors,TOR @ CLE,20.07894736842105,7.545454545454546,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,11,LOSS,-9.078947368421051,-110.0
2025-11-13,Zaccharie Risacher,Atlanta Hawks,ATL @ UTA,14.205882352941176,-1.5909090909090908,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,11,LOSS,-3.2058823529411757,-110.0
2025-11-13,Brice Sensabaugh,Utah Jazz,UTA vs. ATL,8.5,1.5909090909090908,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,9,LOSS,0.5,-110.0
2025-11-13,Isaiah Jackson,Indiana Pacers,IND @ PHX,8.416666666666666,3.772727272727273,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,8,LOSS,-0.4166666666666661,-110.0
2025-11-13,Dean Wade,Cleveland Cavaliers,CLE vs. TOR,5.5,-7.545454545454546,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,2,LOSS,-3.5,-110.0
2025-11-13,Svi Mykhailiuk,Utah Jazz,UTA vs. ATL,9.166666666666666,1.5909090909090908,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,0,WIN,-9.166666666666666,100.0
2025-11-14,Stephen Curry,Golden State Warriors,GSW @ SAS,25.875,2.6818181818181817,25-30 (High Star),2-6 Dog,Perimeter (<40.0%),6,OVER,8.8,8.6,57.0,107,49,WIN,23.125,100.0
2025-11-14,Victor Wembanyama,San Antonio Spurs,SAS vs. GSW,27.125,-2.6818181818181817,25-30 (High Star),2-6 Fav,Perimeter (<40.0%),7,UNDER,8.6,5.3,56.9,58,26,WIN,-1.125,100.0
2025-11-14,Norman Powell,Miami Heat,MIA @ NYK,23.033333333333335,6.5,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,38,WIN,14.966666666666665,100.0
2025-11-14,Miles Bridges,Charlotte Hornets,CHA @ MIL,20.4375,9.181818181818182,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,32,WIN,11.5625,100.0
2025-11-14,Landry Shamet,New York Knicks,NYK vs. MIA,8.5,-6.5,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,36,WIN,27.5,100.0
2025-11-14,Trey Murphy III,New Orleans Pelicans,NOP vs. LAL,21.166666666666668,9.636363636363637,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,35,WIN,13.833333333333332,100.0
2025-11-14,Russell Westbrook,Sacramento Kings,SAC @ MIN,15.5,11.454545454545457,15-20 (High Role),10-15 Dog,Perimeter (<40.0%),9,UNDER,7.0,4.5,56.1,66,13,WIN,-2.5,100.0
2025-11-14,Deni Avdija,Portland Trail Blazers,POR @ HOU,23.5,7.454545454545454,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,22,LOSS,-1.5,-110.0
2025-11-14,Jimmy Butler III,Golden State Warriors,GSW @ SAS,19.375,2.6818181818181817,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,21,LOSS,1.625,-110.0
2025-11-14,VJ Edgecombe,Philadelphia 76ers,PHI @ DET,13.5,1.0454545454545454,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,18,WIN,4.5,100.0
2025-11-14,LaMelo Ball,Charlotte Hornets,CHA @ MIL,21.833333333333332,9.181818181818182,20-25 (Star),6-10 Dog,Perimeter (<40.0%),19,OVER,5.1,6.7,55.1,69,16,LOSS,-5.833333333333332,-110.0
2025-11-14,Dennis Schröder,Sacramento Kings,SAC @ MIN,9.807692307692308,11.454545454545457,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,14,LOSS,4.192307692307692,-110.0
2025-11-14,Saddiq Bey,New Orleans Pelicans,NOP vs. LAL,14.428571428571429,9.636363636363637,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,11,WIN,-3.428571428571429,100.0
2025-11-14,Marcus Smart,Los Angeles Lakers,LAL @ NOP,9.807692307692308,-9.636363636363637,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,13,WIN,3.1923076923076916,100.0
2025-11-14,Daniel Gafford,Dallas Mavericks,DAL vs. LAC,9.227272727272728,3.5,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,10,WIN,0.7727272727272716,100.0
2025-11-14,Derik Queen,New Orleans Pelicans,NOP vs. LAL,13.5,9.636363636363637,10-15 (Role Player),6-10 Dog,Rim Attacker (≥40.0%),17,UNDER,5.5,3.7,55.3,123,9,WIN,-4.5,100.0
2025-11-14,Josh Okogie,Houston Rockets,HOU vs. POR,7.916666666666667,-7.454545454545454,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,11,WIN,3.083333333333333,100.0
2025-11-14,Rudy Gobert,Minnesota Timberwolves,MIN vs. SAC,11.73076923076923,-11.454545454545457,10-15 (Role Player),10-15 Fav,Rim Attacker (≥40.0%),8,UNDER,7.9,4.9,56.5,69,11,WIN,-0.73076923076923,100.0
2025-11-14,Ziaire Williams,Brooklyn Nets,BKN @ ORL,9.166666666666666,14.409090909090908,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,15,LOSS,5.833333333333334,-110.0
2025-11-14,Cooper Flagg,Dallas Mavericks,DAL vs. LAC,16.214285714285715,3.5,15-20 (High Role),2-6 Dog,Rim Attacker (≥40.0%),16,UNDER,6.2,4.1,55.7,115,16,WIN,-0.2142857142857153,100.0
2025-11-14,Cole Anthony,Milwaukee Bucks,MIL vs. CHA,9.73076923076923,-9.181818181818182,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,10,WIN,0.26923076923077005,100.0
2025-11-14,Terance Mann,Brooklyn Nets,BKN @ ORL,9.26923076923077,14.409090909090908,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,12,LOSS,2.73076923076923,-110.0
2025-11-14,AJ Green,Milwaukee Bucks,MIL vs. CHA,9.192307692307692,-9.181818181818182,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,13,WIN,3.8076923076923084,100.0
2025-11-14,Wendell Carter Jr.,Orlando Magic,ORL vs. BKN,13.571428571428571,-14.409090909090908,10-15 (Role Player),10-15 Fav,Rim Attacker (≥40.0%),8,UNDER,7.9,4.9,56.5,69,7,WIN,-6.571428571428571,100.0
2025-11-14,Drake Powell,Brooklyn Nets,BKN @ ORL,7.0,14.409090909090908,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,6,WIN,-1.0,100.0
2025-11-14,Mike Conley,Minnesota Timberwolves,MIN vs. SAC,6.0,-11.454545454545457,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,6,PUSH,0.0,0.0
2025-11-14,Egor Dëmin,Brooklyn Nets,BKN @ ORL,8.333333333333334,14.409090909090908,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,8,WIN,-0.3333333333333339,100.0
2025-11-14,Dereck Lively II,Dallas Mavericks,DAL vs. LAC,6.166666666666667,3.5,5-10 (Bench),2-6 Dog,Rim Attacker (≥40.0%),11,OVER,6.9,7.6,56.0,160,4,LOSS,-2.166666666666667,-110.0
2025-11-14,Tyrese Martin,Brooklyn Nets,BKN @ ORL,7.5,14.409090909090908,5-10 (Bench),10-15 Dog,Perimeter (<40.0%),15,UNDER,6.6,4.2,55.8,121,4,WIN,-3.5,100.0
2025-11-14,Kelly Oubre Jr.,Philadelphia 76ers,PHI @ DET,15.833333333333334,1.0454545454545454,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,3,WIN,-12.833333333333334,100.0
2025-11-14,Trendon Watford,Philadelphia 76ers,PHI @ DET,9.833333333333334,1.0454545454545454,5-10 (Bench),Pick'em (-2 to +2),Rim Attacker (≥40.0%),0,UNDER,26.0,14.4,66.0,100,5,WIN,-4.833333333333334,100.0
2025-11-14,Anthony Black,Orlando Magic,ORL vs. BKN,11.26923076923077,-14.409090909090908,10-15 (Role Player),10-15 Fav,Rim Attacker (≥40.0%),8,UNDER,7.9,4.9,56.5,69,2,WIN,-9.26923076923077,100.0
2025-11-15,Aaron Gordon,Denver Nuggets,DEN @ MIN,16.9375,-1.2272727272727273,15-20 (High Role),Pick'em (-2 to +2),Perimeter (<40.0%),12,UNDER,6.8,4.4,56.0,109,23,LOSS,6.0625,-110.0
2025-11-15,Pascal Siakam,Indiana Pacers,IND vs. TOR,25.45,6.2272727272727275,25-30 (High Star),6-10 Dog,Perimeter (<40.0%),10,OVER,7.0,7.7,56.1,66,30,WIN,4.550000000000001,100.0
2025-11-15,Julius Randle,Minnesota Timberwolves,MIN vs. DEN,21.91176470588235,1.2272727272727273,20-25 (Star),Pick'em (-2 to +2),Perimeter (<40.0%),13,OVER,6.7,7.5,55.9,68,26,WIN,4.0882352941176485,100.0
2025-11-15,Jamal Murray,Denver Nuggets,DEN @ MIN,22.61111111111111,-1.2272727272727273,20-25 (Star),Pick'em (-2 to +2),Perimeter (<40.0%),13,OVER,6.7,7.5,55.9,68,23,WIN,0.3888888888888893,100.0
2025-11-15,Jaren Jackson Jr.,Memphis Grizzlies,MEM @ CLE,18.166666666666668,10.590909090909092,15-20 (High Role),10-15 Dog,Perimeter (<40.0%),9,UNDER,7.0,4.5,56.1,66,26,LOSS,7.833333333333332,-110.0
2025-11-15,Naz Reid,Minnesota Timberwolves,MIN vs. DEN,11.7,1.2272727272727273,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,19,WIN,7.300000000000001,100.0
2025-11-15,Tim Hardaway Jr.,Denver Nuggets,DEN @ MIN,12.5,-1.2272727272727273,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,23,WIN,10.5,100.0
2025-11-15,Jaden McDaniels,Minnesota Timberwolves,MIN vs. DEN,14.4375,1.2272727272727273,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,15,WIN,0.5625,100.0
2025-11-15,Lonzo Ball,Cleveland Cavaliers,CLE vs. MEM,7.5,-10.590909090909092,5-10 (Bench),10-15 Fav,Perimeter (<40.0%),5,UNDER,9.3,5.7,57.3,131,9,LOSS,1.5,-110.0
2025-11-15,Jarrett Allen,Cleveland Cavaliers,CLE vs. MEM,14.4375,-10.590909090909092,10-15 (Role Player),10-15 Fav,Rim Attacker (≥40.0%),8,UNDER,7.9,4.9,56.5,69,16,LOSS,1.5625,-110.0
2025-11-15,AJ Green,Milwaukee Bucks,MIL vs. LAL,8.5,-1.681818181818182,5-10 (Bench),Pick'em (-2 to +2),Perimeter (<40.0%),14,UNDER,6.6,4.2,55.8,129,15,LOSS,6.5,-110.0
2025-11-15,Ryan Rollins,Milwaukee Bucks,MIL vs. LAL,14.5,-1.681818181818182,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,10,LOSS,-4.5,-110.0
2025-11-15,Donte DiVincenzo,Minnesota Timberwolves,MIN vs. DEN,13.5,1.2272727272727273,10-15 (Role Player),Pick'em (-2 to +2),Perimeter (<40.0%),18,OVER,5.4,6.8,55.2,164,11,LOSS,-2.5,-110.0
2025-11-15,Gradey Dick,Toronto Raptors,TOR @ IND,7.5,-6.2272727272727275,5-10 (Bench),6-10 Fav,Perimeter (<40.0%),2,OVER,11.1,9.8,58.2,208,8,WIN,0.5,100.0
