game_id,game_time,away_team,home_team,bookmaker,away_spread,away_price,away_adjusted_spread,home_spread,home_price,home_adjusted_spread,fetched_at,last_bookmaker_update
d75c88e4fb7650ab0577264980bdf98f,2025-12-28T18:00:00Z,New Orleans Saints,Tennessee Titans,bovada,-2.5,-120,-2.515,2.5,100,2.995,2025-12-24T02:17:24.218624+00:00,
dd4aec72c5175cb8cea67d5edc7b1990,2025-12-28T21:05:00Z,New York Giants,Las Vegas Raiders,draftkings,1.5,-110,1.5,-1.5,-110,-1.5,2025-12-24T02:17:24.218624+00:00,
dd4aec72c5175cb8cea67d5edc7b1990,2025-12-28T21:05:00Z,New York Giants,Las Vegas Raiders,fanduel,1.5,-114,1.494,-1.5,-106,-1.494,2025-12-24T02:17:24.218624+00:00,
dd4aec72c5175cb8cea67d5edc7b1990,2025-12-28T21:05:00Z,New York Giants,Las Vegas Raiders,mybookieag,1.5,-110,1.5,-1.5,-110,-1.5,2025-12-24T02:17:24.218624+00:00,
dd4aec72c5175cb8cea67d5edc7b1990,2025-12-28T21:05:00Z,New York Giants,Las Vegas Raiders,lowvig,1.5,-105,1.5075,-1.5,-105,-1.4925,2025-12-24T02:17:24.218624+00:00,
dd4aec72c5175cb8cea67d5edc7b1990,2025-12-28T21:05:00Z,New York Giants,Las Vegas Raiders,betonlineag,1.5,-110,1.5,-1.5,-110,-1.5,2025-12-24T02:17:24.218624+00:00,
dd4aec72c5175cb8cea67d5edc7b1990,2025-12-28T21:05:00Z,New York Giants,Las Vegas Raiders,betus,1.0,-105,1.0075,-1.0,-115,-1.0075,2025-12-24T02:17:24.218624+00:00,
dd4aec72c5175cb8cea67d5edc7b1990,2025-12-28T21:05:00Z,New York Giants,Las Vegas Raiders,williamhill_us,1.5,-110,1.5,-1.5,-109,-1.4985,2025-12-24T02:17:24.218624+00:00,
dd4aec72c5175cb8cea67d5edc7b1990,2025-12-28T21:05:00Z,New York Giants,Las Vegas Raiders,betrivers,1.5,-113,1.4955,-1.5,-113,-1.5045,2025-12-24T02:17:24.218624+00:00,
dd4aec72c5175cb8cea67d5edc7b1990,2025-12-28T21:05:00Z,New York Giants,Las Vegas Raiders,fanatics,1.5,-110,1.5,-1.5,-110,-1.5,2025-12-24T02:17:24.218624+00:00,
dd4aec72c5175cb8cea67d5edc7b1990,2025-12-28T21:05:00Z,New York Giants,Las Vegas Raiders,betmgm,1.5,-110,1.5,-1.5,-110,-1.5,2025-12-24T02:17:24.218624+00:00,
dd4aec72c5175cb8cea67d5edc7b1990,2025-12-28T21:05:00Z,New York Giants,Las Vegas Raiders,bovada,2.0,-110,2.0,-2.0,-110,-2.0,2025-12-24T02:17:24.218624+00:00,
596df6f5735277fee0cd78e61cd71060,2025-12-28T21:25:00Z,Philadelphia Eagles,Buffalo Bills,draftkings,1.5,-110,1.5,-1.5,-110,-1.5,2025-12-24T02:17:24.218624+00:00,
596df6f5735277fee0cd78e61cd71060,2025-12-28T21:25:00Z,Philadelphia Eagles,Buffalo Bills,williamhill_us,1.5,-113,1.4955,-1.5,-107,-1.4955,2025-12-24T02:17:24.218624+00:00,
596df6f5735277fee0cd78e61cd71060,2025-12-28T21:25:00Z,Philadelphia Eagles,Buffalo Bills,fanduel,1.5,-118,1.488,-1.5,-104,-1.491,2025-12-24T02:17:24.218624+00:00,
596df6f5735277fee0cd78e61cd71060,2025-12-28T21:25:00Z,Philadelphia Eagles,Buffalo Bills,mybookieag,1.0,-110,1.0,-1.0,-110,-1.0,2025-12-24T02:17:24.218624+00:00,
596df6f5735277fee0cd78e61cd71060,2025-12-28T21:25:00Z,Philadelphia Eagles,Buffalo Bills,lowvig,1.5,-105,1.5075,-1.5,-105,-1.4925,2025-12-24T02:17:24.218624+00:00,
596df6f5735277fee0cd78e61cd71060,2025-12-28T21:25:00Z,Philadelphia Eagles,Buffalo Bills,betonlineag,1.5,-110,1.5,-1.5,-110,-1.5,2025-12-24T02:17:24.218624+00:00,
596df6f5735277fee0cd78e61cd71060,2025-12-28T21:25:00Z,Philadelphia Eagles,Buffalo Bills,betus,1.0,-105,1.0075,-1.0,-115,-1.0075,2025-12-24T02:17:24.218624+00:00,
596df6f5735277fee0cd78e61cd71060,2025-12-28T21:25:00Z,Philadelphia Eagles,Buffalo Bills,betrivers,1.0,-113,0.9955,-1.0,-113,-1.0045,2025-12-24T02:17:24.218624+00:00,
596df6f5735277fee0cd78e61cd71060,2025-12-28T21:25:00Z,Philadelphia Eagles,Buffalo Bills,fanatics,1.5,-110,1.5,-1.5,-110,-1.5,2025-12-24T02:17:24.218624+00:00,
596df6f5735277fee0cd78e61cd71060,2025-12-28T21:25:00Z,Philadelphia Eagles,Buffalo Bills,betmgm,1.5,-110,1.5,-1.5,-110,-1.5,2025-12-24T02:17:24.218624+00:00,
596df6f5735277fee0cd78e61cd71060,2025-12-28T21:25:00Z,Philadelphia Eagles,Buffalo Bills,bovada,1.5,-110,1.5,-1.5,-110,-1.5,2025-12-24T02:17:24.218624+00:00,
b0dedebd28a82f8f38398033356e9015,2025-12-29T01:20:00Z,Chicago Bears,San Francisco 49ers,draftkings,3.0,-105,3.0075,-3.0,-115,-3.0075,2025-12-24T02:17:24.218624+00:00,
b0dedebd28a82f8f38398033356e9015,2025-12-29T01:20:00Z,Chicago Bears,San Francisco 49ers,williamhill_us,3.0,-106,3.006,-3.0,-114,-3.006,2025-12-24T02:17:24.218624+00:00,
b0dedebd28a82f8f38398033356e9015,2025-12-29T01:20:00Z,Chicago Bears,San Francisco 49ers,fanduel,3.0,-105,3.0075,-3.0,-115,-3.0075,2025-12-24T02:17:24.218624+00:00,
b0dedebd28a82f8f38398033356e9015,2025-12-29T01:20:00Z,Chicago Bears,San Francisco 49ers,mybookieag,3.0,-105,3.0075,-3.0,-115,-3.0075,2025-12-24T02:17:24.218624+00:00,
b0dedebd28a82f8f38398033356e9015,2025-12-29T01:20:00Z,Chicago Bears,San Francisco 49ers,lowvig,3.0,100,3.495,-3.0,-110,-3.0,2025-12-24T02:17:24.218624+00:00,
b0dedebd28a82f8f38398033356e9015,2025-12-29T01:20:00Z,Chicago Bears,San Francisco 49ers,betonlineag,3.0,-105,3.0075,-3.0,-115,-3.0075,2025-12-24T02:17:24.218624+00:00,
b0dedebd28a82f8f38398033356e9015,2025-12-29T01:20:00Z,Chicago Bears,San Francisco 49ers,betus,3.0,-105,3.0075,-3.0,-115,-3.0075,2025-12-24T02:17:24.218624+00:00,
b0dedebd28a82f8f38398033356e9015,2025-12-29T01:20:00Z,Chicago Bears,San Francisco 49ers,betrivers,3.0,-113,2.9955,-3.0,-113,-3.0045,2025-12-24T02:17:24.218624+00:00,
b0dedebd28a82f8f38398033356e9015,2025-12-29T01:20:00Z,Chicago Bears,San Francisco 49ers,fanatics,3.0,-105,3.0075,-3.0,-115,-3.0075,2025-12-24T02:17:24.218624+00:00,
b0dedebd28a82f8f38398033356e9015,2025-12-29T01:20:00Z,Chicago Bears,San Francisco 49ers,betmgm,3.0,-105,3.0075,-3.0,-115,-3.0075,2025-12-24T02:17:24.218624+00:00,
b0dedebd28a82f8f38398033356e9015,2025-12-29T01:20:00Z,Chicago Bears,San Francisco 49ers,bovada,3.0,-105,3.0075,-3.0,-115,-3.0075,2025-12-24T02:17:24.218624+00:00,
ea5fe5f603483c8d46f83081cf780397,2025-12-30T01:15:00Z,Los Angeles Rams,Atlanta Falcons,draftkings,-7.5,-115,-7.5075,7.5,-105,7.5075,2025-12-24T02:17:24.218624+00:00,
ea5fe5f603483c8d46f83081cf780397,2025-12-30T01:15:00Z,Los Angeles Rams,Atlanta Falcons,williamhill_us,-8.0,-112,-8.003,8.0,-109,8.0015,2025-12-24T02:17:24.218624+00:00,
ea5fe5f603483c8d46f83081cf780397,2025-12-30T01:15:00Z,Los Angeles Rams,Atlanta Falcons,fanduel,-8.5,-104,-8.491,8.5,-118,8.488,2025-12-24T02:17:24.218624+00:00,
ea5fe5f603483c8d46f83081cf780397,2025-12-30T01:15:00Z,Los Angeles Rams,Atlanta Falcons,mybookieag,-8.0,-110,-8.0,8.0,-110,8.0,2025-12-24T02:17:24.218624+00:00,
ea5fe5f603483c8d46f83081cf780397,2025-12-30T01:15:00Z,Los Angeles Rams,Atlanta Falcons,lowvig,-8.0,-108,-7.997,8.0,-102,8.012,2025-12-24T02:17:24.218624+00:00,
ea5fe5f603483c8d46f83081cf780397,2025-12-30T01:15:00Z,Los Angeles Rams,Atlanta Falcons,betonlineag,-9.0,105,-8.4925,9.0,-125,8.9775,2025-12-24T02:17:24.218624+00:00,
ea5fe5f603483c8d46f83081cf780397,2025-12-30T01:15:00Z,Los Angeles Rams,Atlanta Falcons,betus,-9.0,100,-8.505,9.0,-120,8.985,2025-12-24T02:17:24.218624+00:00,
ea5fe5f603483c8d46f83081cf780397,2025-12-30T01:15:00Z,Los Angeles Rams,Atlanta Falcons,betrivers,-8.0,-115,-8.0075,8.0,-110,8.0,2025-12-24T02:17:24.218624+00:00,
ea5fe5f603483c8d46f83081cf780397,2025-12-30T01:15:00Z,Los Angeles Rams,Atlanta Falcons,fanatics,-8.0,-110,-8.0,8.0,-110,8.0,2025-12-24T02:17:24.218624+00:00,
ea5fe5f603483c8d46f83081cf780397,2025-12-30T01:15:00Z,Los Angeles Rams,Atlanta Falcons,betmgm,-8.0,-110,-8.0,8.0,-110,8.0,2025-12-24T02:17:24.218624+00:00,
ea5fe5f603483c8d46f83081cf780397,2025-12-30T01:15:00Z,Los Angeles Rams,Atlanta Falcons,bovada,-8.0,-110,-8.0,8.0,-110,8.0,2025-12-24T02:17:24.218624+00:00,
