strategy_rank,strategy_side,strategy_market,strategy_category,strategy_category_type,strategy_edge,strategy_implied,strategy_hit_rate,strategy_bet_won,date,player,game,matchup,opponent,home_away,market,line,actual,hit_over,n_books,n_distinct_lines,prop_min_line,prop_max_line,prop_line_spread,is_min_line,is_max_line,total_vig,over_vig,under_vig,fair_over,fair_under,implied_over_prob,implied_under_prob,error,error_pct,abs_error,cat_liquidity,cat_vig_structure,cat_line_quartile,cat_line_position,is_consensus_line,lst_bookmakers,lst_over_odds,lst_under_odds,lst_implied_over,lst_implied_under,lst_total_vig,lst_over_vig,lst_under_vig,lst_fair_over,lst_fair_under,lst_errors,lst_error_pcts,lst_lines,lst_hit_over,lst_actuals,lst_distinct_lines,n,prop_n_books,prop_n_distinct_lines,prop_line_std,prop_line_mean,prop_min_vig,prop_over_odds_min,prop_over_odds_max,prop_implied_over_min,prop_implied_over_max,prop_over_odds_spread,prop_implied_range,avg_line,std_line,abs_error_pct,avg_error,avg_error_pct,std_error,hit_over_rate,avg_total_vig,avg_over_vig,avg_under_vig,avg_fair_over,avg_fair_under,line_over_odds_min,line_over_odds_max,line_under_odds_min,line_under_odds_max,line_over_odds_spread,line_under_odds_spread,line_implied_over_min,line_implied_over_max,line_implied_range,line_vig_min,line_vig_max,line_vig_range,bookmaker,over_odds,under_odds,cat_market_structure
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,0,2025-11-23,Derrick White,Orlando Magic @ Boston Celtics,BOS vs. ORL,ORL,HOME,player_blocks,0.5,3,1,2,2,0.5,1.5,1.0,1,0,0.072039072039072,0.046201065651866546,0.02583800638720546,0.6412226217718209,0.3587773782281792,0.6874236874236874,0.38461538461538464,-2.5,-5.0,2.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,"['draftkings', 'betmgm']","[-215.0, -225.0]","[160.0, 160.0]","[0.6825396825396826, 0.6923076923076923]","[0.38461538461538464, 0.38461538461538464]","[0.0671550671550672, 0.07692307692307682]","[0.04295158185318371, 0.049450549450549386]","[0.024203485301883487, 0.02747252747252743]","[0.6395881006864989, 0.6428571428571429]","[0.36041189931350115, 0.3571428571428572]","[-2.5, -2.5]","[-5.0, -5.0]","[0.5, 0.5]","[1, 1]","[3, 3]",[0.5],2,3,2,0.5773502691896258,0.8333333333333334,0.0671550671550672,-225.0,178.0,0.3597122302158273,0.6923076923076923,403.0,0.33259546209186497,0.5,0,5.0,-2.5,-5.0,0,1.0,0.072039072039072,0.046201065651866546,0.02583800638720546,0.6412226217718209,0.3587773782281792,-225.0,-215.0,160.0,160.0,10.0,0.0,0.6825396825396826,0.6923076923076923,0.009768009768009733,0.0671550671550672,0.07692307692307682,0.009768009768009622,,,,consensus
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,1,2025-11-24,Jalen Duren,Detroit Pistons @ Indiana Pacers,DET @ IND,IND,AWAY,player_blocks,0.5,0,0,1,2,0.5,1.5,1.0,1,0,0.08558262014483203,0.05340480056339125,0.03217781958144078,0.6240145542753184,0.3759854457246817,0.6774193548387096,0.40816326530612246,0.5,1.0,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-210.0],[145.0],[0.6774193548387096],[0.40816326530612246],[0.08558262014483203],[0.05340480056339125],[0.03217781958144078],[0.6240145542753184],[0.3759854457246817],[0.5],[1.0],[0.5],[0],[0],[0.5],1,2,2,0.7071067811865476,1.0,0.0698571577520593,-210.0,178.0,0.3597122302158273,0.6774193548387096,388.0,0.3177071246228823,0.5,0,1.0,0.5,1.0,0,0.0,0.08558262014483203,0.05340480056339125,0.03217781958144078,0.6240145542753184,0.3759854457246817,-210.0,-210.0,145.0,145.0,0.0,0.0,0.6774193548387096,0.6774193548387096,0.0,0.08558262014483203,0.08558262014483203,0.0,,,,captive
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,1,2025-11-24,Jaren Jackson Jr,Denver Nuggets @ Memphis Grizzlies,MEM vs. DEN,DEN,HOME,player_blocks,0.5,0,0,1,2,0.5,1.5,1.0,1,0,0.08390541571319604,0.05024877464597455,0.03365664106722149,0.5988740323715693,0.40112596762843067,0.6491228070175439,0.43478260869565216,0.5,1.0,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-185.0],[130.0],[0.6491228070175439],[0.43478260869565216],[0.08390541571319604],[0.05024877464597455],[0.03365664106722149],[0.5988740323715693],[0.40112596762843067],[0.5],[1.0],[0.5],[0],[0],[0.5],1,2,2,0.7071067811865476,1.0,0.07109557109557096,-185.0,164.0,0.3787878787878788,0.6491228070175439,349.0,0.2703349282296651,0.5,0,1.0,0.5,1.0,0,0.0,0.08390541571319604,0.05024877464597455,0.03365664106722149,0.5988740323715693,0.40112596762843067,-185.0,-185.0,130.0,130.0,0.0,0.0,0.6491228070175439,0.6491228070175439,0.0,0.08390541571319604,0.08390541571319604,0.0,,,,captive
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,0,2025-11-24,P.J. Washington,Dallas Mavericks @ Miami Heat,DAL @ MIA,MIA,AWAY,player_blocks,0.5,2,1,1,2,0.5,1.5,1.0,1,0,0.0807043286867204,0.04892665683451547,0.031777671852204925,0.606245756958588,0.3937542430414121,0.6551724137931034,0.425531914893617,-1.5,-3.0,1.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-190.0],[135.0],[0.6551724137931034],[0.425531914893617],[0.0807043286867204],[0.04892665683451547],[0.031777671852204925],[0.606245756958588],[0.3937542430414121],[-1.5],[-3.0],[0.5],[1],[2],[0.5],1,2,2,0.7071067811865476,1.0,0.06690045859185328,-190.0,175.0,0.36363636363636365,0.6551724137931034,365.0,0.2915360501567398,0.5,0,3.0,-1.5,-3.0,0,1.0,0.0807043286867204,0.04892665683451547,0.031777671852204925,0.606245756958588,0.3937542430414121,-190.0,-190.0,135.0,135.0,0.0,0.0,0.6551724137931034,0.6551724137931034,0.0,0.0807043286867204,0.0807043286867204,0.0,,,,captive
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,0,2025-11-28,Anthony Davis,Dallas Mavericks @ Los Angeles Lakers,DAL @ LAL,LAL,AWAY,player_blocks,0.5,3,1,1,2,0.5,1.5,1.0,1,0,0.0807043286867204,0.04892665683451547,0.031777671852204925,0.606245756958588,0.3937542430414121,0.6551724137931034,0.425531914893617,-2.5,-5.0,2.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-190.0],[135.0],[0.6551724137931034],[0.425531914893617],[0.0807043286867204],[0.04892665683451547],[0.031777671852204925],[0.606245756958588],[0.3937542430414121],[-2.5],[-5.0],[0.5],[1],[3],[0.5],1,3,2,0.5773502691896258,1.1666666666666667,0.06679948435485755,-190.0,165.0,0.37735849056603776,0.6551724137931034,355.0,0.27781392322706566,0.5,0,5.0,-2.5,-5.0,0,1.0,0.0807043286867204,0.04892665683451547,0.031777671852204925,0.606245756958588,0.3937542430414121,-190.0,-190.0,135.0,135.0,0.0,0.0,0.6551724137931034,0.6551724137931034,0.0,0.0807043286867204,0.0807043286867204,0.0,,,,captive
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,1,2025-11-28,Jaren Jackson Jr,Memphis Grizzlies @ Los Angeles Clippers,MEM @ LAC,LAC,AWAY,player_blocks,0.5,0,0,1,2,0.5,1.5,1.0,1,0,0.07965686274509803,0.05072360953461974,0.028933253210478294,0.6367763904653803,0.36322360953461974,0.6875,0.39215686274509803,0.5,1.0,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-220.0],[155.0],[0.6875],[0.39215686274509803],[0.07965686274509803],[0.05072360953461974],[0.028933253210478294],[0.6367763904653803],[0.36322360953461974],[0.5],[1.0],[0.5],[0],[0],[0.5],1,3,2,0.5773502691896258,1.1666666666666667,0.06776096734622333,-220.0,165.0,0.37735849056603776,0.6875,385.0,0.31014150943396224,0.5,0,1.0,0.5,1.0,0,0.0,0.07965686274509803,0.05072360953461974,0.028933253210478294,0.6367763904653803,0.36322360953461974,-220.0,-220.0,155.0,155.0,0.0,0.0,0.6875,0.6875,0.0,0.07965686274509803,0.07965686274509803,0.0,,,,captive
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,0,2025-11-30,Deandre Ayton,New Orleans Pelicans @ Los Angeles Lakers,LAL vs. NOP,NOP,HOME,player_blocks,0.5,4,1,1,2,0.5,1.5,1.0,1,0,0.08465608465608465,0.05574912891986061,0.028906955736224038,0.6585365853658537,0.3414634146341463,0.7142857142857143,0.37037037037037035,-3.5,-7.0,3.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-250.0],[170.0],[0.7142857142857143],[0.37037037037037035],[0.08465608465608465],[0.05574912891986061],[0.028906955736224038],[0.6585365853658537],[0.3414634146341463],[-3.5],[-7.0],[0.5],[1],[4],[0.5],1,2,2,0.7071067811865476,1.0,0.06645709825101803,-250.0,178.0,0.3597122302158273,0.7142857142857143,428.0,0.354573484069887,0.5,0,7.0,-3.5,-7.0,0,1.0,0.08465608465608465,0.05574912891986061,0.028906955736224038,0.6585365853658537,0.3414634146341463,-250.0,-250.0,170.0,170.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.08465608465608465,0.08465608465608465,0.0,,,,captive
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,0,2025-12-01,Ivica Zubac,Los Angeles Clippers @ Miami Heat,LAC @ MIA,MIA,AWAY,player_blocks,0.5,1,1,2,2,0.5,1.5,1.0,1,0,0.0725901610924665,0.04624516737852352,0.02634499371394297,0.6376657484309242,0.36233425156907595,0.6839109158094476,0.3886792452830189,-0.5,-1.0,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,"['draftkings', 'betmgm']","[-223.0, -210.0]","[165.0, 150.0]","[0.6904024767801857, 0.6774193548387096]","[0.37735849056603776, 0.4]","[0.06776096734622333, 0.07741935483870965]","[0.04381349488839725, 0.04867683986864979]","[0.02394747245782608, 0.028742514970059863]","[0.6465889818917885, 0.6287425149700598]","[0.3534110181082117, 0.37125748502994016]","[-0.5, -0.5]","[-1.0, -1.0]","[0.5, 0.5]","[1, 1]","[1, 1]",[0.5],2,3,2,0.5773502691896258,0.8333333333333334,0.06776096734622333,-223.0,178.0,0.3597122302158273,0.6904024767801857,401.0,0.3306902465643584,0.5,0,1.0,-0.5,-1.0,0,1.0,0.0725901610924665,0.04624516737852352,0.02634499371394297,0.6376657484309242,0.36233425156907595,-223.0,-210.0,150.0,165.0,13.0,15.0,0.6774193548387096,0.6904024767801857,0.012983121941476106,0.06776096734622333,0.07741935483870965,0.00965838749248632,,,,consensus
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,0,2025-12-01,Jay Huff,Cleveland Cavaliers @ Indiana Pacers,IND vs. CLE,CLE,HOME,player_blocks,1.5,3,1,1,2,1.5,2.5,1.0,1,0,0.07132225254279323,0.04262654482180139,0.028695707720991837,0.5976612249623713,0.4023387750376288,0.6402877697841727,0.43103448275862066,-1.5,-1.0,1.5,thin (1-2 books),over_heavy (> 1.0% difference),Q4 (75-100%),min,1,['fanduel'],[-178.0],[132.0],[0.6402877697841727],[0.43103448275862066],[0.07132225254279323],[0.04262654482180139],[0.028695707720991837],[0.5976612249623713],[0.4023387750376288],[-1.5],[-1.0],[1.5],[1],[3],[1.5],1,2,2,0.7071067811865476,2.0,0.07132225254279323,-178.0,140.0,0.4166666666666667,0.6402877697841727,318.0,0.223621103117506,1.5,0,1.0,-1.5,-1.0,0,1.0,0.07132225254279323,0.04262654482180139,0.028695707720991837,0.5976612249623713,0.4023387750376288,-178.0,-178.0,132.0,132.0,0.0,0.0,0.6402877697841727,0.6402877697841727,0.0,0.07132225254279323,0.07132225254279323,0.0,,,,captive
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,0,2025-12-03,Anthony Davis,Miami Heat @ Dallas Mavericks,DAL vs. MIA,MIA,HOME,player_blocks,1.5,3,1,4,2,1.5,2.5,1.0,1,0,0.07182215455956878,0.0425146919908623,0.029307462568706477,0.5916133631898245,0.4083866368101755,0.6341280551806867,0.437694099378882,-1.5,-1.0,1.5,medium (3-4 books),over_heavy (> 1.0% difference),Q4 (75-100%),min,0,"['draftkings', 'bovada', 'fanduel', 'betmgm']","[-173.0, -170.0, -166.0, -185.0]","[130.0, 130.0, 124.0, 130.0]","[0.6336996336996337, 0.6296296296296297, 0.6240601503759399, 0.6491228070175439]","[0.43478260869565216, 0.43478260869565216, 0.44642857142857145, 0.43478260869565216]","[0.06848224239528583, 0.06441223832528187, 0.07048872180451138, 0.08390541571319604]","[0.04061571657338536, 0.03810164173250408, 0.04109263501158522, 0.05024877464597455]","[0.027866525821900467, 0.02631059659277779, 0.029396086792926157, 0.03365664106722149]","[0.5930839171262483, 0.5915279878971256, 0.5829675153643546, 0.5988740323715693]","[0.4069160828737517, 0.40847201210287437, 0.4170324846356453, 0.40112596762843067]","[-1.5, -1.5, -1.5, -1.5]","[-1.0, -1.0, -1.0, -1.0]","[1.5, 1.5, 1.5, 1.5]","[1, 1, 1, 1]","[3, 3, 3, 3]",[1.5],4,4,2,0.4472135954999579,1.7,0.06441223832528187,-185.0,165.0,0.37735849056603776,0.6491228070175439,350.0,0.2717643164515061,1.5,0,1.0,-1.5,-1.0,0,1.0,0.07182215455956878,0.0425146919908623,0.029307462568706477,0.5916133631898245,0.4083866368101755,-185.0,-166.0,124.0,130.0,19.0,6.0,0.6240601503759399,0.6491228070175439,0.02506265664160401,0.06441223832528187,0.08390541571319604,0.019493177387914173,,,,consensus
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,0,2025-12-03,Keegan Murray,Sacramento Kings @ Houston Rockets,SAC @ HOU,HOU,AWAY,player_blocks,0.5,2,1,1,2,0.5,1.5,1.0,1,0,0.07965686274509803,0.05072360953461974,0.028933253210478294,0.6367763904653803,0.36322360953461974,0.6875,0.39215686274509803,-1.5,-3.0,1.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-220.0],[155.0],[0.6875],[0.39215686274509803],[0.07965686274509803],[0.05072360953461974],[0.028933253210478294],[0.6367763904653803],[0.36322360953461974],[-1.5],[-3.0],[0.5],[1],[2],[0.5],1,2,2,0.7071067811865476,1.0,0.0698571577520593,-220.0,178.0,0.3597122302158273,0.6875,398.0,0.3277877697841727,0.5,0,3.0,-1.5,-3.0,0,1.0,0.07965686274509803,0.05072360953461974,0.028933253210478294,0.6367763904653803,0.36322360953461974,-220.0,-220.0,155.0,155.0,0.0,0.0,0.6875,0.6875,0.0,0.07965686274509803,0.07965686274509803,0.0,,,,captive
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,0,2025-12-04,Deandre Ayton,Los Angeles Lakers @ Toronto Raptors,LAL @ TOR,TOR,AWAY,player_blocks,0.5,2,1,1,2,0.5,1.5,1.0,1,0,0.07692307692307682,0.049450549450549386,0.02747252747252743,0.6428571428571429,0.3571428571428572,0.6923076923076923,0.38461538461538464,-1.5,-3.0,1.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-225.0],[160.0],[0.6923076923076923],[0.38461538461538464],[0.07692307692307682],[0.049450549450549386],[0.02747252747252743],[0.6428571428571429],[0.3571428571428572],[-1.5],[-3.0],[0.5],[1],[2],[0.5],1,3,2,0.5773502691896258,1.1666666666666667,0.0655945831570039,-225.0,178.0,0.3597122302158273,0.6923076923076923,403.0,0.33259546209186497,0.5,0,3.0,-1.5,-3.0,0,1.0,0.07692307692307682,0.049450549450549386,0.02747252747252743,0.6428571428571429,0.3571428571428572,-225.0,-225.0,160.0,160.0,0.0,0.0,0.6923076923076923,0.6923076923076923,0.0,0.07692307692307682,0.07692307692307682,0.0,,,,captive
4,UNDER,blocks,min,LINE POSITION,0.025436434181048795,0.3988059900613754,0.4242424242424242,1,2025-12-04,Marvin Bagley III,Boston Celtics @ Washington Wizards,WAS vs. BOS,BOS,HOME,player_blocks,0.5,0,0,1,2,0.5,1.5,1.0,1,0,0.08080808080808088,0.04757858963466444,0.03322949117341645,0.5887850467289719,0.41121495327102797,0.6363636363636364,0.4444444444444444,0.5,1.0,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-175.0],[125.0],[0.6363636363636364],[0.4444444444444444],[0.08080808080808088],[0.04757858963466444],[0.03322949117341645],[0.5887850467289719],[0.41121495327102797],[0.5],[1.0],[0.5],[0],[0],[0.5],1,2,2,0.7071067811865476,1.0,0.0698571577520593,-175.0,178.0,0.3597122302158273,0.6363636363636364,353.0,0.27665140614780903,0.5,0,1.0,0.5,1.0,0,0.0,0.08080808080808088,0.04757858963466444,0.03322949117341645,0.5887850467289719,0.41121495327102797,-175.0,-175.0,125.0,125.0,0.0,0.0,0.6363636363636364,0.6363636363636364,0.0,0.08080808080808088,0.08080808080808088,0.0,,,,captive
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-10-23,Chet Holmgren,Oklahoma City Thunder @ Indiana Pacers,OKC @ IND,IND,AWAY,player_blocks,1.5,0,0,3,2,1.5,2.5,1.0,1,0,0.07270820894705593,0.043366492727828,0.02934171621922793,0.5968994539897317,0.40310054601026835,0.6402659467175597,0.4324422622294963,1.5,1.0,1.5,medium (3-4 books),over_heavy (> 1.0% difference),Q4 (75-100%),min,0,"['draftkings', 'betmgm', 'bovada']","[-179.0, -175.0, -180.0]","[134.0, 125.0, 135.0]","[0.6415770609318996, 0.6363636363636364, 0.6428571428571429]","[0.42735042735042733, 0.4444444444444444, 0.425531914893617]","[0.06892748828232692, 0.08080808080808088, 0.06838905775075999]","[0.04137071581969942, 0.04757858963466444, 0.04115017272912014]","[0.0275567724626275, 0.03322949117341645, 0.027238885021639847]","[0.6002063451122002, 0.5887850467289719, 0.6017069701280228]","[0.39979365488779983, 0.41121495327102797, 0.3982930298719772]","[1.5, 1.5, 1.5]","[1.0, 1.0, 1.0]","[1.5, 1.5, 1.5]","[0, 0, 0]","[0, 0, 0]",[1.5],3,3,2,0.5,1.75,0.0671550671550672,-180.0,160.0,0.38461538461538464,0.6428571428571429,340.0,0.25824175824175827,1.5,0,1.0,1.5,1.0,0,0.0,0.07270820894705593,0.043366492727828,0.02934171621922793,0.5968994539897317,0.40310054601026835,-180.0,-175.0,125.0,135.0,5.0,10.0,0.6363636363636364,0.6428571428571429,0.006493506493506551,0.06838905775075999,0.08080808080808088,0.0124190230573209,,,,consensus
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-10-24,Derrick White,Boston Celtics @ New York Knicks,BOS @ NYK,NYK,AWAY,player_blocks,0.5,0,0,3,2,0.5,1.5,1.0,1,0,0.0683921206768227,0.04471332442734847,0.02367879624947422,0.6537639859902605,0.3462360140097394,0.698477310417609,0.36991481025921374,0.5,1.0,0.5,medium (3-4 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,"['draftkings', 'bovada', 'betmgm']","[-230.0, -230.0, -235.0]","[171.0, 170.0, 170.0]","[0.696969696969697, 0.696969696969697, 0.7014925373134329]","[0.36900369003690037, 0.37037037037037035, 0.37037037037037035]","[0.06597338700659744, 0.06734006734006748, 0.07186290768380316]","[0.043135646828083685, 0.04397285154382957, 0.047031474910132154]","[0.022837740178513755, 0.023367215796237906, 0.024831432773671003]","[0.6538340501416133, 0.6529968454258674, 0.6544610624033007]","[0.3461659498583866, 0.34700315457413244, 0.34553893759669935]","[0.5, 0.5, 0.5]","[1.0, 1.0, 1.0]","[0.5, 0.5, 0.5]","[0, 0, 0]","[0, 0, 0]",[0.5],3,3,2,0.5,0.75,0.06597338700659744,-235.0,190.0,0.3448275862068966,0.7014925373134329,425.0,0.3566649511065363,0.5,0,1.0,0.5,1.0,0,0.0,0.0683921206768227,0.04471332442734847,0.02367879624947422,0.6537639859902605,0.3462360140097394,-235.0,-230.0,170.0,171.0,5.0,1.0,0.696969696969697,0.7014925373134329,0.0045228403437358455,0.06597338700659744,0.07186290768380316,0.005889520677205717,,,,consensus
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-10-24,Myles Turner,Milwaukee Bucks @ Toronto Raptors,MIL @ TOR,TOR,AWAY,player_blocks,2.5,2,0,1,2,1.5,2.5,1.0,0,1,0.08390541571319604,0.03365664106722149,0.05024877464597455,0.40112596762843067,0.5988740323715693,0.43478260869565216,0.6491228070175439,0.5,0.2,0.5,thin (1-2 books),under_heavy (< 1.0% difference),Q4 (75-100%),max,0,['betmgm'],[130.0],[-185.0],[0.43478260869565216],[0.6491228070175439],[0.08390541571319604],[0.03365664106722149],[0.05024877464597455],[0.40112596762843067],[0.5988740323715693],[0.5],[0.2],[2.5],[0],[2],[2.5],1,2,2,0.7071067811865476,2.0,0.0693469253306982,-161.0,130.0,0.43478260869565216,0.6168582375478927,291.0,0.18207562885224055,2.5,0,0.2,0.5,0.2,0,0.0,0.08390541571319604,0.03365664106722149,0.05024877464597455,0.40112596762843067,0.5988740323715693,130.0,130.0,-185.0,-185.0,0.0,0.0,0.43478260869565216,0.43478260869565216,0.0,0.08390541571319604,0.08390541571319604,0.0,,,,captive
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-10-24,OG Anunoby,Boston Celtics @ New York Knicks,NYK vs. BOS,BOS,HOME,player_blocks,0.5,0,0,3,2,0.5,1.5,1.0,1,0,0.06983060863756431,0.04457555281528158,0.02525505582228273,0.6389090958626111,0.36109090413738887,0.6834846486778927,0.3863459599596717,0.5,1.0,0.5,medium (3-4 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,"['draftkings', 'bovada', 'betmgm']","[-218.0, -220.0, -210.0]","[162.0, 165.0, 150.0]","[0.6855345911949685, 0.6875, 0.6774193548387096]","[0.3816793893129771, 0.37735849056603776, 0.4]","[0.06721398050794564, 0.06485849056603765, 0.07741935483870965]","[0.043175510714515086, 0.04187430786267987, 0.04867683986864979]","[0.02403846979343055, 0.02298418270335778, 0.028742514970059863]","[0.6423590804804534, 0.6456256921373201, 0.6287425149700598]","[0.3576409195195466, 0.35437430786268, 0.37125748502994016]","[0.5, 0.5, 0.5]","[1.0, 1.0, 1.0]","[0.5, 0.5, 0.5]","[0, 0, 0]","[0, 0, 0]",[0.5],3,3,2,0.5,0.75,0.06485849056603765,-220.0,190.0,0.3448275862068966,0.6875,410.0,0.3426724137931034,0.5,0,1.0,0.5,1.0,0,0.0,0.06983060863756431,0.04457555281528158,0.02525505582228273,0.6389090958626111,0.36109090413738887,-220.0,-210.0,150.0,165.0,10.0,15.0,0.6774193548387096,0.6875,0.01008064516129037,0.06485849056603765,0.07741935483870965,0.012560864272672001,,,,consensus
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-10-24,Rudy Gobert,Minnesota Timberwolves @ Los Angeles Lakers,MIN @ LAL,LAL,AWAY,player_blocks,0.5,0,0,1,2,0.5,1.5,1.0,1,0,0.07885102787947057,0.05127066312914674,0.027580364750323827,0.6502218741842861,0.34977812581571394,0.7014925373134329,0.37735849056603776,0.5,1.0,0.5,thin (1-2 books),over_heavy (> 1.0% difference),Q1 (0-25%),min,0,['betmgm'],[-235.0],[165.0],[0.7014925373134329],[0.37735849056603776],[0.07885102787947057],[0.05127066312914674],[0.027580364750323827],[0.6502218741842861],[0.34977812581571394],[0.5],[1.0],[0.5],[0],[0],[0.5],1,4,2,0.5,1.25,0.06333567909922588,-235.0,145.0,0.40816326530612246,0.7014925373134329,380.0,0.2933292720073104,0.5,0,1.0,0.5,1.0,0,0.0,0.07885102787947057,0.05127066312914674,0.027580364750323827,0.6502218741842861,0.34977812581571394,-235.0,-235.0,165.0,165.0,0.0,0.0,0.7014925373134329,0.7014925373134329,0.0,0.07885102787947057,0.07885102787947057,0.0,,,,captive
5,UNDER,blocks,alt,CONSENSUS LINE,0.013709129393357111,0.4639028109051504,0.4776119402985075,1,2025-10-25,Chet Holmgren,Oklahoma City Thunder @ Atlanta Hawks,OKC @ ATL,ATL,AWAY,player_blocks,1.5,1,0,4,2,1.5,2.5,1.0,1,0,0.07162288707100033,0.041861658124683315,0.02976122894631701,0.5846854713705594,0.41531452862944057,0.6265471294952427,0.44507575757575757,0.5,0.3333333333333333,0.5,medium (3-4 books),over_heavy (> 1.0% difference),Q4 (75-100%),min,0,"['draftkings', 'fanduel', 'bovada', 'betmgm']","[-160.0, -188.0, -160.0, -165.0]","[120.0, 140.0, 120.0, 120.0]","[0.6153846153846154, 0.6527777777777778, 0.6153846153846154, 0.6226415094339622]","[0.45454545454545453, 0.4166666666666667, 0.45454545454545453, 0.45454545454545453]","[0.06993006993007006, 0.06944444444444448, 0.06993006993007006, 0.07718696397941671]","[0.040221216691805006, 0.04238816738816742, 0.040221216691805006, 0.04461603172695583]","[0.029708853238265054, 0.027056277056277056, 0.029708853238265054, 0.03257093225246088]","[0.5751633986928104, 0.6103896103896104, 0.5751633986928104, 0.5780254777070064]","[0.4248366013071895, 0.38961038961038963, 0.4248366013071895, 0.42197452229299365]","[0.5, 0.5, 0.5, 0.5]","[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[1.5, 1.5, 1.5, 1.5]","[0, 0, 0, 0]","[1, 1, 1, 1]",[1.5],4,4,2,0.4472135954999579,1.7,0.06728778467908919,-188.0,180.0,0.35714285714285715,0.6527777777777778,368.0,0.29563492063492064,1.5,0,0.3333333333333333,0.5,0.3333333333333333,0,0.0,0.07162288707100033,0.041861658124683315,0.02976122894631701,0.5846854713705594,0.41531452862944057,-188.0,-160.0,120.0,140.0,28.0,20.0,0.6153846153846154,0.6527777777777778,0.03739316239316237,0.06944444444444448,0.07718696397941671,0.0077425195349722364,,,,odds_disagree
