sport,bookmaker,team,odds,implied_prob,record
NBA,betrivers,Detroit Pistons,2000,0.047619047619047616,27-9
NBA,betrivers,Cleveland Cavaliers,2500,0.038461538461538464,21-17
NBA,betrivers,Los Angeles Lakers,2500,0.038461538461538464,23-11
NBA,betrivers,Minnesota Timberwolves,3000,0.03225806451612903,24-13
NBA,betrivers,Golden State Warriors,4000,0.024390243902439025,19-18
NBA,betrivers,Orlando Magic,4000,0.024390243902439025,20-17
NBA,betrivers,Atlanta Hawks,8000,0.012345679012345678,17-21
NBA,betrivers,Miami Heat,8000,0.012345679012345678,20-17
NBA,betrivers,Philadelphia 76ers,8000,0.012345679012345678,19-15
NBA,betrivers,Los Angeles Clippers,10000,0.009900990099009901,13-22
NBA,betrivers,Milwaukee Bucks,25000,0.00398406374501992,16-20
NBA,betrivers,Toronto Raptors,25000,0.00398406374501992,22-15
NBA,betrivers,Dallas Mavericks,50000,0.001996007984031936,14-23
NBA,betrivers,Phoenix Suns,50000,0.001996007984031936,21-15
NBA,betrivers,Brooklyn Nets,100000,0.000999000999000999,11-22
NBA,betrivers,Charlotte Hornets,100000,0.000999000999000999,13-23
NBA,betrivers,Chicago Bulls,100000,0.000999000999000999,17-19
NBA,betrivers,Indiana Pacers,100000,0.000999000999000999,6-31
NBA,betrivers,Memphis Grizzlies,100000,0.000999000999000999,16-20
NBA,betrivers,New Orleans Pelicans,100000,0.000999000999000999,8-30
NBA,betrivers,Portland Trail Blazers,100000,0.000999000999000999,17-20
NBA,betrivers,Sacramento Kings,100000,0.000999000999000999,8-29
NBA,betrivers,Utah Jazz,100000,0.000999000999000999,12-23
NBA,betrivers,Washington Wizards,100000,0.000999000999000999,10-25
NBA,betonlineag,Oklahoma City Thunder,-105,0.5121951219512195,30-7
NBA,betonlineag,Denver Nuggets,800,0.1111111111111111,24-12
NBA,betonlineag,San Antonio Spurs,1000,0.09090909090909091,25-11
NBA,betonlineag,Houston Rockets,1200,0.07692307692307693,22-11
NBA,betonlineag,New York Knicks,1200,0.07692307692307693,23-13
NBA,betonlineag,Boston Celtics,1800,0.05263157894736842,23-12
NBA,betonlineag,Detroit Pistons,2000,0.047619047619047616,27-9
NBA,betonlineag,Cleveland Cavaliers,2200,0.043478260869565216,21-17
NBA,betonlineag,Los Angeles Lakers,2500,0.038461538461538464,23-11
NBA,betonlineag,Minnesota Timberwolves,3300,0.029411764705882353,24-13
NBA,betonlineag,Orlando Magic,3300,0.029411764705882353,20-17
NBA,betonlineag,Golden State Warriors,4000,0.024390243902439025,19-18
NBA,betonlineag,Philadelphia 76ers,6600,0.014925373134328358,19-15
NBA,betonlineag,Atlanta Hawks,10000,0.009900990099009901,17-21
NBA,betonlineag,Miami Heat,10000,0.009900990099009901,20-17
NBA,betonlineag,Los Angeles Clippers,12500,0.007936507936507936,13-22
NBA,betonlineag,Milwaukee Bucks,12500,0.007936507936507936,16-20
NBA,betonlineag,Toronto Raptors,15000,0.006622516556291391,22-15
NBA,betonlineag,Phoenix Suns,50000,0.001996007984031936,21-15
NBA,betonlineag,Dallas Mavericks,75000,0.0013315579227696406,14-23
NBA,betonlineag,Charlotte Hornets,100000,0.000999000999000999,13-23
NBA,betonlineag,Chicago Bulls,100000,0.000999000999000999,17-19
NBA,betonlineag,Indiana Pacers,100000,0.000999000999000999,6-31
NBA,betonlineag,Memphis Grizzlies,100000,0.000999000999000999,16-20
NBA,betonlineag,Portland Trail Blazers,100000,0.000999000999000999,17-20
NBA,betonlineag,Sacramento Kings,100000,0.000999000999000999,8-29
NBA,betonlineag,Utah Jazz,100000,0.000999000999000999,12-23
NBA,betonlineag,New Orleans Pelicans,150000,0.0006662225183211193,8-30
NBA,betonlineag,Brooklyn Nets,200000,0.0004997501249375312,11-22
NBA,betonlineag,Washington Wizards,200000,0.0004997501249375312,10-25
NBA,betmgm,Oklahoma City Thunder,110,0.47619047619047616,30-7
NBA,betmgm,Denver Nuggets,800,0.1111111111111111,24-12
NBA,betmgm,New York Knicks,1200,0.07692307692307693,23-13
NBA,betmgm,San Antonio Spurs,1200,0.07692307692307693,25-11
NBA,betmgm,Houston Rockets,1300,0.07142857142857142,22-11
NBA,betmgm,Cleveland Cavaliers,2000,0.047619047619047616,21-17
NBA,betmgm,Detroit Pistons,2000,0.047619047619047616,27-9
NBA,betmgm,Los Angeles Lakers,2200,0.043478260869565216,23-11
NBA,betmgm,Boston Celtics,2500,0.038461538461538464,23-12
NBA,betmgm,Golden State Warriors,3000,0.03225806451612903,19-18
NBA,betmgm,Minnesota Timberwolves,3000,0.03225806451612903,24-13
NBA,betmgm,Orlando Magic,4000,0.024390243902439025,20-17
NBA,betmgm,Miami Heat,6600,0.014925373134328358,20-17
NBA,betmgm,Philadelphia 76ers,6600,0.014925373134328358,19-15
NBA,betmgm,Atlanta Hawks,8000,0.012345679012345678,17-21
NBA,betmgm,Los Angeles Clippers,12500,0.007936507936507936,13-22
NBA,betmgm,Toronto Raptors,15000,0.006622516556291391,22-15
NBA,betmgm,Milwaukee Bucks,20000,0.004975124378109453,16-20
NBA,betmgm,Chicago Bulls,50000,0.001996007984031936,17-19
NBA,betmgm,Dallas Mavericks,50000,0.001996007984031936,14-23
NBA,betmgm,Phoenix Suns,50000,0.001996007984031936,21-15
NBA,betmgm,Brooklyn Nets,100000,0.000999000999000999,11-22
NBA,betmgm,Charlotte Hornets,100000,0.000999000999000999,13-23
NBA,betmgm,Indiana Pacers,100000,0.000999000999000999,6-31
NBA,betmgm,Washington Wizards,100000,0.000999000999000999,10-25
NBA,betmgm,Memphis Grizzlies,100000,0.000999000999000999,16-20
NBA,betmgm,New Orleans Pelicans,100000,0.000999000999000999,8-30
NBA,betmgm,Portland Trail Blazers,100000,0.000999000999000999,17-20
NBA,betmgm,Sacramento Kings,100000,0.000999000999000999,8-29
NBA,betmgm,Utah Jazz,100000,0.000999000999000999,12-23
