nfl_game_id,odds_api_event_id,home_team,away_team,gameday,gametime,game_type,week
2023_17_NYJ_CLE,856010af3973ce10b0dd20f7dfc50fb6,CLE,NYJ,2023-12-28,20:15,REG,17
2023_17_DET_DAL,e282b9dedc7fbb32af43dcd2c0514ddf,DAL,DET,2023-12-30,20:15,REG,17
2023_17_MIA_BAL,10c45d3ea3c7306b41f67688c09df290,BAL,MIA,2023-12-31,13:00,REG,17
2023_17_NE_BUF,51a3c6804628bc320376f1281759cd59,BUF,NE,2023-12-31,13:00,REG,17
2023_17_ATL_CHI,04a8a0b984c5853cc74b3f7aa350169d,CHI,ATL,2023-12-31,13:00,REG,17
2023_17_TEN_HOU,1eefaa757efae485b1164d514ef95c72,HOU,TEN,2023-12-31,13:00,REG,17
2023_17_LV_IND,ca9b6b094079a726579f7cc265ce6c18,IND,LV,2023-12-31,13:00,REG,17
2023_17_CAR_JAX,14ee1908972456dd89e80d242417c095,JAX,CAR,2023-12-31,13:00,REG,17
2023_17_LA_NYG,61dcb8f3d6ed2f109976809f81c282a0,NYG,LA,2023-12-31,13:00,REG,17
2023_17_ARI_PHI,f88a82df08055b17c6a314f1e5ab282d,PHI,ARI,2023-12-31,13:00,REG,17
2023_17_NO_TB,bcbee01dcb5f170e494bbaf61b01d213,TB,NO,2023-12-31,13:00,REG,17
2023_17_SF_WAS,4b3400a92d27954eba760f003c253ddb,WAS,SF,2023-12-31,13:00,REG,17
2023_17_PIT_SEA,a030104232f100d142c34a800ea48fc8,SEA,PIT,2023-12-31,16:05,REG,17
2023_17_LAC_DEN,0cad8e04a03b002316d6fca721bf68af,DEN,LAC,2023-12-31,16:25,REG,17
2023_17_CIN_KC,15e520010a81e82faa9db037632923aa,KC,CIN,2023-12-31,16:25,REG,17
2023_17_GB_MIN,952206f7c222510449ef202c2cce48b2,MIN,GB,2023-12-31,20:20,REG,17
2023_18_PIT_BAL,f1db1ea65e63375c8f6f9766dac5d4f7,BAL,PIT,2024-01-06,16:30,REG,18
2023_18_HOU_IND,2e8d909625844e0aea3dad1beee6712f,IND,HOU,2024-01-06,20:15,REG,18
2023_18_TB_CAR,50c6ec417a0a3cb00945bee203ecccad,CAR,TB,2024-01-07,13:00,REG,18
2023_18_CLE_CIN,b51ff34c488e8470c3d975a781cc638d,CIN,CLE,2024-01-07,13:00,REG,18
2023_18_MIN_DET,46b392b972587cb9f66805dcea8dcac9,DET,MIN,2024-01-07,13:00,REG,18
2023_18_NYJ_NE,fb5a05459a7e5616f95e2caa7732c20f,NE,NYJ,2024-01-07,13:00,REG,18
2023_18_ATL_NO,794e49c4f03306ab9c79cb84fcc2b0ac,NO,ATL,2024-01-07,13:00,REG,18
2023_18_JAX_TEN,77acb65d6a0314b676df5b4832ef45a3,TEN,JAX,2024-01-07,13:00,REG,18
2023_18_SEA_ARI,c275e949047e5983348e5431f78e4013,ARI,SEA,2024-01-07,16:25,REG,18
2023_18_CHI_GB,2b2da592b91fb61473aed5b4fe975254,GB,CHI,2024-01-07,16:25,REG,18
2023_18_KC_LAC,a50417b93fb8ac1e9653946bb4850eb4,LAC,KC,2024-01-07,16:25,REG,18
2023_18_DEN_LV,cc55919e69edfb7f2749f3430f5b4b26,LV,DEN,2024-01-07,16:25,REG,18
2023_18_PHI_NYG,66c7e39643ecae341addae9fff981d0b,NYG,PHI,2024-01-07,16:25,REG,18
2023_18_LA_SF,52c6f0c38ee6458d03e5caffe56af385,SF,LA,2024-01-07,16:25,REG,18
2023_18_DAL_WAS,d7e8bbb2997c341248c04ec59abb94fb,WAS,DAL,2024-01-07,16:25,REG,18
2023_18_BUF_MIA,4ede93bcf0120eff85ceba01144694b9,MIA,BUF,2024-01-07,20:20,REG,18
2023_19_CLE_HOU,20a35d24ca8a5d672a6520effdcbacb6,HOU,CLE,2024-01-13,16:30,WC,19
2023_19_MIA_KC,ce9dc097985c7b6fc971fc97c131af4c,KC,MIA,2024-01-13,20:00,WC,19
2023_19_GB_DAL,0a28f0143dfea152e45ae5c423bec9e7,DAL,GB,2024-01-14,16:30,WC,19
2023_19_LA_DET,179977a061c9f44b3ead0b6130c5f51d,DET,LA,2024-01-14,20:00,WC,19
2023_19_PIT_BUF,88c29162853b9f40edcd339da8771fa9,BUF,PIT,2024-01-15,16:30,WC,19
2023_19_PHI_TB,628d1c378a60a3a1d743264ac8df8cb8,TB,PHI,2024-01-15,20:00,WC,19
2023_20_HOU_BAL,a9d0896e7cb33aef7a51723f9cd7230a,BAL,HOU,2024-01-20,16:30,DIV,20
2023_20_GB_SF,bcba70d77b8cd7d1666b6c4179df2071,SF,GB,2024-01-20,20:15,DIV,20
2023_20_TB_DET,967657674563bebaf7d86113f872c471,DET,TB,2024-01-21,15:00,DIV,20
2023_20_KC_BUF,d06d2bfbdddbf4348e34ca0a396fdcfc,BUF,KC,2024-01-21,18:30,DIV,20
2023_21_KC_BAL,61dcc385d9c0927b9392d04c3b944198,BAL,KC,2024-01-28,15:00,CON,21
2023_21_DET_SF,a37cd2c4037d3d5a79c0d014ff6357ee,SF,DET,2024-01-28,18:30,CON,21
2023_22_SF_KC,821066e2d2f7a99b660ffc6aec1cb85f,KC,SF,2024-02-11,18:30,SB,22
