game_id,game,commence_time,home_team,away_team,bookmaker,market,player,line,over_odds,under_odds,fetch_time
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_assists,Jalen Johnson,7.5,114,-152,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_assists,Jamal Murray,6.5,-105,-127,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_assists,Nikola Jokic,10.5,-122,-109,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_assists,Nickeil Alexander-Walker,3.5,-141,106,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_assists,Dyson Daniels,6.5,107,-143,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_assists,Cameron Johnson,2.5,-159,118,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanduel,player_threes,Peyton Watson,1.5,136,-182,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanduel,player_threes,Zaccharie Risacher,1.5,-118,-112,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanduel,player_threes,Jalen Johnson,1.5,110,-146,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanduel,player_threes,Nickeil Alexander-Walker,3.5,142,-194,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanduel,player_threes,Cameron Johnson,2.5,124,-166,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanduel,player_threes,Jamal Murray,2.5,-138,104,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanduel,player_threes,Tim Hardaway Jr,2.5,106,-140,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanduel,player_threes,Nikola Jokic,1.5,-158,118,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanduel,player_threes,Kristaps Porzingis,1.5,-118,-112,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanduel,player_threes,Onyeka Okongwu,1.5,-186,138,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Tim Hardaway Jr,2.5,110,-145,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Peyton Watson,1.5,130,-190,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Cameron Johnson,2.5,125,-175,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Jamal Murray,2.5,-130,100,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Nikola Jokic,1.5,-165,120,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Kristaps Porzingis,1.5,-115,-115,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Zaccharie Risacher,1.5,-115,-115,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Dyson Daniels,0.5,-105,-125,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Jalen Johnson,1.5,105,-140,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Nickeil Alexander-Walker,2.5,-165,120,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Onyeka Okongwu,1.5,-165,120,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Vit Krejci,1.5,-150,115,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Luke Kennard,1.5,130,-190,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,fanatics,player_threes,Bruce Brown,0.5,-120,-110,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betonlineag,player_threes,Nikola Jokic,1.5,-154,119,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betonlineag,player_threes,Jamal Murray,2.5,-149,115,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betonlineag,player_threes,Peyton Watson,1.5,149,-196,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betonlineag,player_threes,Cameron Johnson,2.5,141,-185,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betonlineag,player_threes,Tim Hardaway Jr,2.5,107,-139,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betonlineag,player_threes,Bruce Brown,0.5,-122,-106,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betonlineag,player_threes,Kristaps Porzingis,1.5,-106,-122,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betonlineag,player_threes,Jalen Johnson,1.5,100,-130,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betonlineag,player_threes,Zaccharie Risacher,1.5,-111,-116,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betonlineag,player_threes,Nickeil Alexander-Walker,2.5,-169,129,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betonlineag,player_threes,Onyeka Okongwu,1.5,-154,118,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Cameron Johnson,1.5,-200,150,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Cameron Johnson,2.5,150,-200,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Jalen Johnson,1.5,-115,-115,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Jamal Murray,2.5,-170,130,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Jamal Murray,3.5,145,-190,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Kristaps Porzingis,1.5,100,-130,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Luke Kennard,1.5,140,-185,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Nickeil Alexander-Walker,2.5,-185,140,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Nickeil Alexander-Walker,3.5,135,-180,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Nikola Jokic,1.5,-165,125,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Nikola Jokic,2.5,185,-250,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Onyeka Okongwu,1.5,-135,105,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Peyton Watson,0.5,-280,205,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Peyton Watson,1.5,165,-220,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Spencer Jones,0.5,-275,200,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Spencer Jones,1.5,175,-240,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Tim Hardaway Jr,1.5,-280,205,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Tim Hardaway Jr,2.5,110,-145,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Vit Krejci,1.5,-145,110,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Vit Krejci,2.5,210,-290,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,bovada,player_threes,Zaccharie Risacher,1.5,-110,-120,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Jalen Johnson,1.5,120,-160,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Dyson Daniels,0.5,100,-135,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Luke Kennard,1.5,135,-175,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Zaccharie Risacher,1.5,-110,-120,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Vit Krejci,1.5,-150,115,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Tim Hardaway Jr,2.5,-105,-125,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Bruce Brown,0.5,-118,-110,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Kristaps Porzingis,1.5,-110,-125,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Nikola Jokic,1.5,-160,120,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Cameron Johnson,2.5,145,-200,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Jamal Murray,2.5,-140,105,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Nickeil Alexander-Walker,2.5,-145,110,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betmgm,player_threes,Onyeka Okongwu,1.5,-135,100,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,draftkings,player_threes,Nickeil Alexander-Walker,2.5,-154,116,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,draftkings,player_threes,Jamal Murray,2.5,-142,107,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,draftkings,player_threes,Tim Hardaway Jr,2.5,100,-131,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,draftkings,player_threes,Cameron Johnson,2.5,138,-184,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,draftkings,player_threes,Onyeka Okongwu,1.5,-153,116,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,draftkings,player_threes,Nikola Jokic,1.5,-142,108,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,draftkings,player_threes,Kristaps Porzingis,1.5,-115,-114,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,draftkings,player_threes,Zaccharie Risacher,1.5,-114,-115,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,draftkings,player_threes,Jalen Johnson,1.5,105,-138,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,draftkings,player_threes,Peyton Watson,1.5,146,-195,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,draftkings,player_threes,Bruce Brown,0.5,-124,-106,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Bruce Brown,0.5,-124,-108,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Vit Krejci,1.5,-148,111,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Luke Kennard,1.5,135,-182,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Jamal Murray,2.5,-139,105,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Cameron Johnson,2.5,141,-190,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Nickeil Alexander-Walker,2.5,-170,127,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Tim Hardaway Jr,2.5,104,-137,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Kristaps Porzingis,1.5,-121,-110,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Zaccharie Risacher,1.5,-118,-113,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Nikola Jokic,1.5,-159,119,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Jalen Johnson,1.5,107,-141,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Onyeka Okongwu,1.5,-150,112,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,williamhill_us,player_threes,Peyton Watson,1.5,143,-193,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_threes,Tim Hardaway Jr,2.5,-113,-118,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_threes,Cameron Johnson,2.5,130,-175,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_threes,Nickeil Alexander-Walker,3.5,128,-167,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_threes,Peyton Watson,1.5,138,-186,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_threes,Zaccharie Risacher,1.5,-127,-105,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_threes,Onyeka Okongwu,2.5,148,-200,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_threes,Jalen Johnson,1.5,-104,-129,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_threes,Kristaps Porzingis,1.5,-113,-118,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_threes,Jamal Murray,2.5,-134,100,2025-12-05T20:22:49.496817+00:00
ffa09b2ad58a00b66f7d0aa16322155c,Denver Nuggets @ Atlanta Hawks,2025-12-06T00:40:00Z,Atlanta Hawks,Denver Nuggets,betrivers,player_threes,Nikola Jokic,1.5,-157,118,2025-12-05T20:22:49.496817+00:00
