player,away_team,home_team,game_time,market,prop_line,over_odds,under_odds,bookmaker,bookmaker_last_update,market_last_update,fetch_date,season,odds_api_event_id
Dejounte Murray,New Orleans Pelicans,New York Knicks,2026-03-24T23:44:00Z,player_rebounds,4.5,-125,-105,betmgm,,2026-03-24T23:42:41Z,20260324T234825Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mikal Bridges,New Orleans Pelicans,New York Knicks,2026-03-24T23:44:00Z,player_rebounds,3.5,-105,-125,betmgm,,2026-03-24T23:42:41Z,20260324T234825Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Jalen Brunson,New Orleans Pelicans,New York Knicks,2026-03-24T23:44:00Z,player_rebounds,2.5,-165,125,betmgm,,2026-03-24T23:42:41Z,20260324T234825Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mitchell Robinson,New Orleans Pelicans,New York Knicks,2026-03-24T23:44:00Z,player_rebounds,9.5,105,-140,betmgm,,2026-03-24T23:42:41Z,20260324T234825Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Derik Queen,New Orleans Pelicans,New York Knicks,2026-03-24T23:44:00Z,player_rebounds,3.5,-165,125,betmgm,,2026-03-24T23:42:41Z,20260324T234825Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,10.5,106,-140,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,8.5,104,-138,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,105,-138,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,105,-139,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-126,-104,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-124,-106,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-121,-108,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,101,-133,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,105,-138,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-160,121,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-155,118,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,116,-153,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Keon Ellis,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,2.5,-116,-113,draftkings,,2026-03-24T23:45:06Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,107,-139,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-123,-105,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,-130,100,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-147,113,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-123,-105,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,106,-137,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Keon Ellis,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,2.5,-114,-114,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,122,-159,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,-137,106,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,110,-143,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,107,-139,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-143,110,betonlineag,,2026-03-24T23:47:37Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-135,-102,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-150,112,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,8.5,116,-154,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,104,-139,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-127,-105,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,107,-138,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-148,111,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-127,-105,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-102,-130,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,124,-170,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-102,-135,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,-150,110,williamhill_us,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,-102,-125,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-104,-122,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,116,-148,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-122,-104,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,104,-132,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,130,-166,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-146,114,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-122,-104,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,8.5,116,-148,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,-146,114,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-140,110,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-118,-108,fanduel,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-210,155,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,100,-130,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,190,-260,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-160,120,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,130,-170,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-250,185,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-120,-110,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,160,-215,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,8.5,-250,185,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,-150,115,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,10.5,105,-135,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,11.5,160,-215,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-260,190,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-125,-105,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,150,-200,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-200,150,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,-105,-125,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,6.5,170,-230,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Keon Ellis,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,2.5,-115,-115,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Keon Ellis,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,200,-275,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-260,190,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-125,-105,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,150,-200,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,6.5,-290,210,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,-165,125,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,8.5,105,-135,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,165,-220,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,2.5,-200,150,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,115,-150,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-150,115,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,135,-180,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-200,150,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,105,-135,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,200,-275,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,6.5,-165,125,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,105,-135,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,8.5,175,-240,bovada,,2026-03-24T23:48:08Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-115,-115,fanatics,,2026-03-24T23:47:35Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,-120,-110,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-140,105,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,110,-150,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,-105,-125,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,-140,105,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Keon Ellis,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,2.5,-125,-105,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-135,100,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,120,-160,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,110,-150,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,2.5,-175,130,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-150,110,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-135,100,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-125,-105,betmgm,,2026-03-24T23:47:48Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,112,-155,betrivers,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,2.5,-180,128,betrivers,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,114,-157,betrivers,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-132,-104,betrivers,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,102,-139,betrivers,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,8.5,106,-143,betrivers,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,-129,-106,betrivers,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-117,-115,betrivers,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,120,-165,betrivers,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,112,-152,betrivers,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-125,-109,betrivers,,2026-03-24T23:48:18Z,20260324T234825Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Nikola Jokic,Denver Nuggets,Phoenix Suns,2026-03-25T03:10:00Z,player_rebounds,12.5,-128,100,fanduel,,2026-03-24T23:48:22Z,20260324T234825Z,2025-26,5cc255e5f9f9fefa4cc7e5316e16a519
