player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Josh Hart,player_points,11.5,-130,fanduel,0.5652173913043478,165,bovada,0.37735849056603776,0.9425758818703855,6.092254134029584,True,59.97,40.03,106.1,106.08,6.08,100.0,"Bet $59.97 Over @ fanduel, $40.03 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.6665020333333334,5.5998353666666665,5.5998353666666665,True,bovada,2025-12-16 21:50:45 ET
De'Aaron Fox,player_points,19.5,100,fanduel,0.5,120,bovada,0.45454545454545453,0.9545454545454546,4.761904761904767,True,52.38,47.62,104.76,104.76,4.76,100.0,"Bet $52.38 Over @ fanduel, $47.62 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.6665020333333334,5.5998353666666665,5.5998353666666665,True,bovada,2025-12-16 21:50:45 ET
Stephon Castle,player_rebounds,5.5,120,bovada,0.4545454545454546,100,draftkings,0.5,0.9545454545454546,4.761904761904767,True,47.62,52.38,104.76,104.76,4.76,100.0,"Bet $47.62 Over @ bovada, $52.38 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,5.5998353666666665,0.4165020333333333,5.5998353666666665,True,bovada,2025-12-16 21:50:45 ET
Josh Hart,player_points,12.5,-105,fanatics,0.5121951219512195,125,bovada,0.4444444444444444,0.9566395663956639,4.532577903682711,True,53.54,46.46,104.53,104.54,4.53,100.0,"Bet $53.54 Over @ fanatics, $46.46 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,0.08316870000000001,5.5998353666666665,5.5998353666666665,True,bovada,2025-12-16 21:50:45 ET
Jalen Brunson,player_points,33.5,145,bovada,0.40816326530612246,-125,draftkings,0.5555555555555556,0.963718820861678,3.7647058823529367,True,42.35,57.65,103.76,103.77,3.76,100.0,"Bet $42.35 Over @ bovada, $57.65 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,5.5998353666666665,0.4165020333333333,5.5998353666666665,True,bovada,2025-12-16 21:50:45 ET
Harrison Barnes,player_points_rebounds_assists,13.5,-120,draftkings,0.5454545454545454,135,bovada,0.425531914893617,0.9709864603481624,2.98804780876496,True,56.18,43.82,103.0,102.98,2.98,100.0,"Bet $56.18 Over @ draftkings, $43.82 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.4165020333333333,5.5998353666666665,5.5998353666666665,True,bovada,2025-12-16 21:50:45 ET
Dylan Harper,player_points_rebounds_assists,17.5,115,bovada,0.4651162790697674,-105,draftkings,0.5121951219512195,0.9773114010209869,2.321532211259436,True,47.59,52.41,102.32,102.32,2.32,100.0,"Bet $47.59 Over @ bovada, $52.41 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,5.5998353666666665,0.4165020333333333,5.5998353666666665,True,bovada,2025-12-16 21:50:45 ET
Jalen Brunson,player_points,31.5,105,bovada,0.4878048780487805,100,fanduel,0.5,0.9878048780487805,1.2345679012345734,True,49.38,50.62,101.23,101.24,1.23,100.0,"Bet $49.38 Over @ bovada, $50.62 Under @ fanduel",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,3,5.5998353666666665,0.6665020333333334,5.5998353666666665,True,bovada,2025-12-16 21:50:45 ET
Mikal Bridges,player_points_rebounds_assists,21.5,-125,draftkings,0.5555555555555556,130,bovada,0.43478260869565216,0.9903381642512077,0.9756097560975618,True,56.1,43.9,100.98,100.97,0.97,100.0,"Bet $56.10 Over @ draftkings, $43.90 Under @ bovada",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,2,0.4165020333333333,5.5998353666666665,5.5998353666666665,True,bovada,2025-12-16 21:50:45 ET
Jalen Brunson,player_assists,7.5,135,bovada,0.4255319148936171,-130,draftkings,0.5652173913043478,0.9907493061979649,0.9337068160597539,True,42.95,57.05,100.93,100.93,0.93,100.0,"Bet $42.95 Over @ bovada, $57.05 Under @ draftkings",San Antonio Spurs @ New York Knicks,2025-12-17T01:43:42Z,4,5.5998353666666665,0.4165020333333333,5.5998353666666665,True,bovada,2025-12-16 21:50:45 ET
