player,market,line,best_over_odds,best_over_book,best_over_implied,best_under_odds,best_under_book,best_under_implied,total_prob,expected_profit_pct,is_arb,over_stake,under_stake,over_return,under_return,guaranteed_profit,total_wager,recommendation,game,game_time,num_bookmakers,over_staleness_minutes,under_staleness_minutes,max_staleness,is_stale,stale_bookmaker,fetch_time_et
Kawhi Leonard,player_rebounds,5.5,135,draftkings,0.425531914893617,135,bovada,0.425531914893617,0.851063829787234,17.500000000000004,True,50.0,50.0,117.5,117.5,17.5,100.0,"Bet $50.00 Over @ draftkings, $50.00 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.22681281666666667,0.9768128166666668,0.9768128166666668,False,,2025-12-15 23:45:45 ET
Nikola Jokic,player_rebounds,12.5,140,bovada,0.4166666666666667,124,draftkings,0.44642857142857145,0.8630952380952381,15.862068965517228,True,48.28,51.72,115.87,115.85,15.85,100.0,"Bet $48.28 Over @ bovada, $51.72 Under @ draftkings",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,4,0.7601461500000001,0.86014615,0.86014615,False,,2025-12-15 23:45:45 ET
Alperen Sengun,player_points,24.5,190,bovada,0.3448275862068966,-112,williamhill_us,0.5283018867924528,0.8731294729993494,14.53055141579731,True,39.49,60.51,114.52,114.54,14.52,100.0,"Bet $39.49 Over @ bovada, $60.51 Under @ williamhill_us",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,4,0.7601461500000001,1.0268128166666668,1.0268128166666668,False,,2025-12-15 23:45:45 ET
Ivica Zubac,player_rebounds,13.5,150,bovada,0.4,105,draftkings,0.4878048780487805,0.8878048780487805,12.637362637362637,True,45.05,54.95,112.62,112.65,12.62,100.0,"Bet $45.05 Over @ bovada, $54.95 Under @ draftkings",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.9768128166666668,0.22681281666666667,0.9768128166666668,False,,2025-12-15 23:45:45 ET
Cedric Coward,player_points,10.5,-110,fanduel,0.5238095238095238,170,bovada,0.37037037037037035,0.8941798941798942,11.834319526627212,True,58.58,41.42,111.83,111.83,11.83,100.0,"Bet $58.58 Over @ fanduel, $41.42 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.34347948333333334,0.9768128166666668,0.9768128166666668,False,,2025-12-15 23:45:45 ET
Jabari Smith Jr,player_points,13.5,116,fanduel,0.46296296296296297,130,bovada,0.43478260869565216,0.8977455716586151,11.39013452914799,True,51.57,48.43,111.39,111.39,11.39,100.0,"Bet $51.57 Over @ fanduel, $48.43 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,4,0.8434794833333333,0.7601461500000001,0.8434794833333333,False,,2025-12-15 23:45:45 ET
James Harden,player_rebounds,4.5,-104,fanduel,0.5098039215686274,150,bovada,0.4,0.9098039215686274,9.913793103448288,True,56.03,43.97,109.91,109.92,9.91,100.0,"Bet $56.03 Over @ fanduel, $43.97 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.34347948333333334,0.9768128166666668,0.9768128166666668,False,,2025-12-15 23:45:45 ET
Amen Thompson,player_points,14.5,-115,draftkings,0.5348837209302325,165,bovada,0.37735849056603776,0.9122422114962703,9.620009620009618,True,58.63,41.37,109.61,109.63,9.61,100.0,"Bet $58.63 Over @ draftkings, $41.37 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,0.86014615,0.7601461500000001,0.86014615,False,,2025-12-15 23:45:45 ET
Jamal Murray,player_threes,3.5,160,bovada,0.3846153846153846,-120,draftkings,0.5454545454545454,0.93006993006993,7.518796992481214,True,41.35,58.65,107.51,107.52,7.51,100.0,"Bet $41.35 Over @ bovada, $58.65 Under @ draftkings",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.7601461500000001,0.86014615,0.86014615,False,,2025-12-15 23:45:45 ET
Cameron Johnson,player_threes,2.5,225,fanduel,0.3076923076923077,-170,bovada,0.6296296296296297,0.9373219373219374,6.686930091185417,True,32.83,67.17,106.7,106.68,6.68,100.0,"Bet $32.83 Over @ fanduel, $67.17 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.8434794833333333,0.7601461500000001,0.8434794833333333,False,,2025-12-15 23:45:45 ET
Nikola Jokic,player_assists,9.5,-130,bovada,0.5652173913043479,168,fanduel,0.373134328358209,0.9383517196625568,6.569847856154909,True,60.24,39.76,106.58,106.56,6.56,100.0,"Bet $60.24 Over @ bovada, $39.76 Under @ fanduel",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.7601461500000001,0.8434794833333333,0.8434794833333333,False,,2025-12-15 23:45:45 ET
Kris Dunn,player_threes,1.5,185,bovada,0.3508771929824561,-145,draftkings,0.5918367346938775,0.9427139276763337,6.07671857197114,True,37.22,62.78,106.08,106.08,6.08,100.0,"Bet $37.22 Over @ bovada, $62.78 Under @ draftkings",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.9768128166666668,0.22681281666666667,0.9768128166666668,False,,2025-12-15 23:45:45 ET
Bogdan Bogdanovic,player_points,8.5,-120,draftkings,0.5454545454545454,145,bovada,0.40816326530612246,0.9536178107606679,4.863813229571989,True,57.2,42.8,104.87,104.86,4.86,100.0,"Bet $57.20 Over @ draftkings, $42.80 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,3,0.22681281666666667,0.9768128166666668,0.9768128166666668,False,,2025-12-15 23:45:45 ET
Kawhi Leonard,player_points,24.5,100,fanatics,0.5,120,bovada,0.45454545454545453,0.9545454545454546,4.761904761904767,True,52.38,47.62,104.76,104.76,4.76,100.0,"Bet $52.38 Over @ fanatics, $47.62 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.06014615,0.9768128166666668,0.9768128166666668,False,,2025-12-15 23:45:45 ET
Kawhi Leonard,player_points,23.5,-128,fanduel,0.5614035087719298,150,bovada,0.4,0.9614035087719298,4.014598540145986,True,58.39,41.61,104.01,104.02,4.01,100.0,"Bet $58.39 Over @ fanduel, $41.61 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,2,0.34347948333333334,0.9768128166666668,0.9768128166666668,False,,2025-12-15 23:45:45 ET
Alperen Sengun,player_assists,9.5,145,draftkings,0.40816326530612246,-125,williamhill_us,0.5555555555555556,0.963718820861678,3.7647058823529367,True,42.35,57.65,103.76,103.77,3.76,100.0,"Bet $42.35 Over @ draftkings, $57.65 Under @ williamhill_us",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,3,0.86014615,1.0268128166666668,1.0268128166666668,False,,2025-12-15 23:45:45 ET
Amen Thompson,player_points,15.5,-114,fanduel,0.5327102803738317,130,bovada,0.43478260869565216,0.9674928890694838,3.35993280134399,True,55.06,44.94,103.36,103.36,3.36,100.0,"Bet $55.06 Over @ fanduel, $44.94 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,0.8434794833333333,0.7601461500000001,0.8434794833333333,False,,2025-12-15 23:45:45 ET
Bogdan Bogdanovic,player_points,9.5,108,fanduel,0.48076923076923084,105,bovada,0.4878048780487805,0.9685741088180113,3.244552058111383,True,49.64,50.36,103.25,103.24,3.24,100.0,"Bet $49.64 Over @ fanduel, $50.36 Under @ bovada",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,2,0.34347948333333334,0.9768128166666668,0.9768128166666668,False,,2025-12-15 23:45:45 ET
Alperen Sengun,player_rebounds,7.5,-118,fanduel,0.5412844036697249,130,bovada,0.43478260869565216,0.976067012365377,2.4519820187985264,True,55.46,44.54,102.46,102.44,2.44,100.0,"Bet $55.46 Over @ fanduel, $44.54 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,0.8434794833333333,0.7601461500000001,0.8434794833333333,False,,2025-12-15 23:45:45 ET
Cameron Johnson,player_points,14.5,130,draftkings,0.4347826086956521,-120,bovada,0.5454545454545454,0.9802371541501975,2.016129032258074,True,44.35,55.65,102.0,102.02,2.0,100.0,"Bet $44.35 Over @ draftkings, $55.65 Under @ bovada",Houston Rockets @ Denver Nuggets,2025-12-16T02:43:00Z,2,0.86014615,0.7601461500000001,0.86014615,False,,2025-12-15 23:45:45 ET
James Harden,player_threes,3.5,-115,bovada,0.5348837209302326,124,draftkings,0.44642857142857145,0.981312292358804,1.904358865848499,True,54.51,45.49,101.91,101.9,1.9,100.0,"Bet $54.51 Over @ bovada, $45.49 Under @ draftkings",Memphis Grizzlies @ Los Angeles Clippers,2025-12-16T03:41:00Z,4,0.9768128166666668,0.22681281666666667,0.9768128166666668,False,,2025-12-15 23:45:45 ET
