player,away_team,home_team,game_time,market,prop_line,over_odds,under_odds,bookmaker,bookmaker_last_update,market_last_update,fetch_date,season,odds_api_event_id
Mitchell Robinson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,8.5,-145,110,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mitchell Robinson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,9.5,110,-145,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mitchell Robinson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,10.5,175,-240,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
OG Anunoby,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,3.5,-250,185,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
OG Anunoby,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-120,-110,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
OG Anunoby,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,5.5,160,-215,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Saddiq Bey,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-170,130,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Saddiq Bey,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,5.5,110,-145,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Saddiq Bey,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,6.5,200,-275,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Trey Murphy III,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-145,110,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Trey Murphy III,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,5.5,130,-170,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Zion Williamson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,5.5,-115,-115,bovada,,2026-03-24T23:38:03Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Zion Williamson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,5.5,-112,-120,williamhill_us,,2026-03-24T23:37:58Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Trey Murphy III,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-145,110,williamhill_us,,2026-03-24T23:37:58Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
OG Anunoby,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-128,-105,williamhill_us,,2026-03-24T23:37:58Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mitchell Robinson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,8.5,-145,109,williamhill_us,,2026-03-24T23:37:58Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Saddiq Bey,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,5.5,-102,-135,williamhill_us,,2026-03-24T23:37:58Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mikal Bridges,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,3.5,-112,-118,williamhill_us,,2026-03-24T23:37:58Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Jalen Brunson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,3.5,120,-159,williamhill_us,,2026-03-24T23:37:58Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Derik Queen,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,3.5,-143,107,williamhill_us,,2026-03-24T23:37:58Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Karl-Anthony Towns,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,12.5,110,-150,williamhill_us,,2026-03-24T23:37:58Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Josh Hart,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,7.5,-115,-115,williamhill_us,,2026-03-24T23:37:58Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Dejounte Murray,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-137,104,williamhill_us,,2026-03-24T23:37:58Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Karl-Anthony Towns,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,12.5,-105,-125,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Trey Murphy III,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-135,100,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Josh Hart,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,7.5,-130,-105,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Herb Jones,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,2.5,-150,110,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
OG Anunoby,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-115,-115,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Zion Williamson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,5.5,100,-135,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Saddiq Bey,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,5.5,105,-140,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Dejounte Murray,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,4.5,-125,-105,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mikal Bridges,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,3.5,-105,-125,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Jalen Brunson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,2.5,-165,125,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Mitchell Robinson,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,9.5,105,-140,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Derik Queen,New Orleans Pelicans,New York Knicks,2026-03-24T23:41:00Z,player_rebounds,3.5,-165,125,betmgm,,2026-03-24T23:37:29Z,20260324T233822Z,2025-26,3ffbb865981907829bb58d7f86351ba0
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,10.5,106,-140,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,-139,105,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,108,-143,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,105,-139,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-126,-104,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-124,-106,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-121,-108,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,101,-133,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,105,-138,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-160,121,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-155,118,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,116,-153,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Keon Ellis,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,2.5,-116,-113,draftkings,,2026-03-24T23:38:13Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,106,-137,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-123,-105,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,-128,-101,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-149,115,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-123,-105,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,104,-135,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Keon Ellis,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,2.5,-114,-114,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,122,-159,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,-135,104,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,109,-141,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,107,-139,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-143,110,betonlineag,,2026-03-24T23:38:22Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-128,-102,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-157,118,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,-137,103,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,104,-139,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-127,-105,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,107,-138,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-148,111,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-127,-105,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-102,-130,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,124,-170,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-102,-135,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,-160,110,williamhill_us,,2026-03-24T23:38:14Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Wendell Carter Jr,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,-102,-125,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-113,-113,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,116,-148,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-122,-104,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,104,-132,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,130,-166,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-146,114,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-122,-104,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,8.5,116,-148,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,-146,114,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-166,130,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-118,-108,fanduel,,2026-03-24T23:37:27Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-210,155,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,100,-130,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Dean Wade,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,190,-260,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-160,120,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Desmond Bane,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,130,-170,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-250,185,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-120,-110,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Donovan Mitchell,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,160,-215,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,8.5,-250,185,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,-150,115,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,10.5,105,-135,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Evan Mobley,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,11.5,160,-215,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-260,190,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-125,-105,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Goga Bitadze,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,150,-200,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-200,150,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,-105,-125,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
James Harden,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,6.5,170,-230,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Keon Ellis,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,2.5,-115,-115,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Keon Ellis,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,200,-275,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-260,190,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,-125,-105,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Max Strus,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,150,-200,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,6.5,-240,175,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,7.5,-135,105,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,8.5,120,-160,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Paolo Banchero,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,9.5,200,-275,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,2.5,-200,150,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Sam Merrill,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,115,-150,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-150,115,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Thomas Bryant,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,135,-180,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,3.5,-200,150,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,4.5,105,-135,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
Tristan da Silva,Orlando Magic,Cleveland Cavaliers,2026-03-25T00:10:00Z,player_rebounds,5.5,200,-275,bovada,,2026-03-24T23:38:26Z,20260324T233822Z,2025-26,6b03ae1305a70007dbaebefa0c8af0b7
